"SRC_ACT_NAME_ID","DST_ACT_NAME_ID","TYPE","SCORE"
"1749","8846","phrase","29.099449157714844"
"1749","8846","term","29.099449157714844"
"1749","8846","3gram","177.838134765625"
"1749","8846","shingle","48.016334533691406"
"1693","1552","phrase","11.145421028137207"
"1693","1552","term","24.545825958251953"
"1693","1552","3gram","171.26092529296875"
"1693","1552","shingle","51.668067932128906"
"1306","11462","phrase","32.495548248291016"
"1306","11462","term","32.495548248291016"
"1306","11462","3gram","199.3329620361328"
"1306","11462","shingle","62.80958557128906"
"1823","365","term","29.623884201049805"
"1823","1890","3gram","197.95237731933594"
"1823","1890","shingle","60.211761474609375"
"1629","125","term","37.65260696411133"
"1629","125","3gram","253.7975616455078"
"1629","125","shingle","80.25680541992188"
"1232","1552","term","24.545825958251953"
"1232","1552","3gram","171.26092529296875"
"1232","1552","shingle","51.668067932128906"
"1997","10054","phrase","28.61798667907715"
"1997","10054","term","28.61798858642578"
"1997","10054","3gram","193.5878143310547"
"1997","10054","shingle","52.55844497680664"
"900","7240","term","14.830573081970215"
"900","7240","3gram","71.45380401611328"
"900","7240","shingle","18.74376678466797"
"1876","11529","phrase","25.222309112548828"
"1876","11529","term","25.22231101989746"
"1876","11529","3gram","181.96298217773438"
"1876","11529","shingle","43.64403533935547"
"746","2416","term","18.002967834472656"
"746","2416","3gram","131.68540954589844"
"746","2416","shingle","28.324176788330078"
"1221","1098","phrase","11.92287826538086"
"1221","1098","term","18.43968963623047"
"1221","1098","3gram","119.08689880371094"
"1221","1098","shingle","28.364051818847656"
"1516","1608","term","24.336946487426758"
"1516","1608","shingle","51.345848083496094"
"537","10512","term","24.062955856323242"
"537","10512","3gram","239.1663360595703"
"537","10512","shingle","42.746063232421875"
"1383","1918","term","27.983402252197266"
"1383","1918","3gram","221.7126922607422"
"1383","1918","shingle","62.31681442260742"
"696","9950","phrase","19.531492233276367"
"696","9950","term","19.531492233276367"
"696","9950","3gram","104.93767547607422"
"696","9950","shingle","29.6585750579834"
"1966","13298","phrase","34.056617736816406"
"1966","13298","term","34.056617736816406"
"1966","13298","3gram","204.49566650390625"
"1966","13298","shingle","75.05341339111328"
"1074","6865","term","10.713319778442383"
"1074","6865","3gram","75.80357360839844"
"1074","6869","shingle","15.742851257324219"
"1827","9594","phrase","22.169431686401367"
"1827","9594","term","22.16943359375"
"1827","9594","3gram","167.2207794189453"
"1827","9594","shingle","36.0701904296875"
"449","10033","3gram","65.72627258300781"
"1831","12106","3gram","309.14959716796875"
"1987","9735","term","17.445878982543945"
"1987","9735","shingle","29.622770309448242"
"1021","11625","phrase","23.875747680664062"
"1021","11625","term","23.87574577331543"
"1021","11625","3gram","141.53134155273438"
"1021","11625","shingle","43.35101318359375"
"1885","12110","phrase","46.669010162353516"
"1885","12110","term","46.66900634765625"
"1885","12110","3gram","424.0559997558594"
"1885","12110","shingle","109.72500610351562"
"261","7886","phrase","20.548648834228516"
"261","7886","term","20.548648834228516"
"261","7886","3gram","97.97107696533203"
"261","7886","shingle","31.419462203979492"
