"TOTAL_DESC_ID","PROGRAM_ID","AMOUNT"
"3","1194","412922.0"
"4","1194","374777.0"
"36","1195","142122.0"
"37","1195","158516.0"
"16","1195","145886.0"
"3","1195","142109.0"
"4","1195","138923.0"
"36","1196","40764.0"
"37","1196","40347.0"
"16","1196","32195.0"
"3","1196","32225.0"
"4","1196","32380.0"
"36","1197","664647.0"
"37","1197","713786.0"
"16","1197","755740.0"
"3","1197","796782.0"
"4","1197","842192.0"
"36","1198","459891.0"
"37","1198","438815.0"
"16","1198","422989.0"
"3","1198","418915.0"
"4","1198","408927.0"
"36","1199","59148.0"
"37","1199","42120.0"
"16","1199","44628.0"
"3","1199","93897.0"
"4","1199","90122.0"
"36","1200","3319340.0"
"37","1200","3332461.0"
"16","1200","3179221.0"
"3","1200","3067680.0"
"4","1200","2874252.0"
"36","1201","15214.0"
"37","1201","15029.0"
"16","1201","14937.0"
"3","1201","14666.0"
"4","1201","14737.0"
"36","1202","146544.0"
"37","1202","143706.0"
"16","1202","140859.0"
"3","1202","140966.0"
"4","1202","141650.0"
"36","1203","14611.0"
"37","1203","14431.0"
"16","1203","14340.0"
"3","1203","14351.0"
"4","1203","14421.0"
"36","1204","347700.0"
"37","1204","344000.0"
"16","1204","299000.0"
"3","1204","262000.0"
"4","1204","262000.0"
"36","1205","2300.0"
"36","1206","6194000.0"
"37","1206","6308100.0"
"16","1206","6514200.0"
"3","1206","6883800.0"
"4","1206","7349400.0"
"36","1207","191700.0"
"37","1207","224873.0"
"16","1207","229172.0"
"3","1207","229792.0"
"4","1207","228228.0"
"36","1208","71000.0"
"37","1208","77000.0"
"16","1208","87000.0"
"3","1208","88000.0"
"4","1208","89000.0"
"36","1209","2874400.0"
"37","1209","3003000.0"
"16","1209","3219000.0"
"3","1209","3461000.0"
"4","1209","3737000.0"
"36","1210","823000.0"
"37","1210","793000.0"
"16","1210","792000.0"
"3","1210","787000.0"
"4","1210","780000.0"
"36","1211","230000.0"
"37","1211","248000.0"
"16","1211","247000.0"
"3","1211","237000.0"
"4","1211","228000.0"
"36","1212","156000.0"
"37","1212","150000.0"
"16","1212","149000.0"
"3","1212","148000.0"
"4","1212","145000.0"
"36","1213","318000.0"
"37","1213","317000.0"
"16","1213","310000.0"
"3","1213","321000.0"
"4","1213","333000.0"
"36","1214","13000.0"
"37","1214","7000.0"
"16","1214","8000.0"
"3","1214","8000.0"
"4","1214","8000.0"
"36","1215","165000.0"
"37","1215","165000.0"
"16","1215","165000.0"
"3","1215","165000.0"
"4","1215","165000.0"
"36","1216","6855695.0"
"37","1216","7273000.0"
"16","1216","7521000.0"
"3","1216","7862000.0"
"4","1216","7918000.0"
"36","1217","8900.0"
"37","1217","7000.0"
"16","1217","7000.0"
"3","1217","7000.0"
"4","1217","7000.0"
"36","1218","2151.0"
"37","1218","2120.0"
"16","1218","2107.0"
"3","1218","2108.0"
"4","1218","2119.0"
"36","1219","6301.0"
"37","1219","6223.0"
"16","1219","6183.0"
"3","1219","6180.0"
"4","1219","6201.0"
"36","1220","6896.0"
"37","1220","6847.0"
"16","1220","6801.0"
"3","1220","6805.0"
"4","1220","6780.0"
"36","1221","1759.0"
"37","1221","6002.0"
"16","1221","5344.0"
"3","1221","5330.0"
"4","1221","5337.0"
"36","1222","35675.0"
"37","1222","35605.0"
"16","1222","34752.0"
"3","1222","34762.0"
"4","1222","34902.0"
"36","1223","121138.0"
"37","1223","116642.0"
"16","1223","107958.0"
"3","1223","120661.0"
"4","1223","119560.0"
"36","1224","205490.0"
"37","1224","220863.0"
"16","1224","210196.0"
"3","1224","190225.0"
"4","1224","181664.0"
"36","1225","31534.0"
"37","1225","154934.0"
"16","1225","42408.0"
"3","1225","56370.0"
"4","1225","70770.0"
"36","1226","14889.0"
"37","1226","14515.0"
"16","1226","9403.0"
"3","1226","6301.0"
"4","1226","5983.0"
"36","1227","5.9976138E7"
"37","1227","6.3070568E7"
"16","1227","6.6260369E7"
"3","1227","6.8325494E7"
"4","1227","7.2201829E7"
"36","1228","1.8459771E7"
"37","1228","1.9562602E7"
"16","1228","2.063859E7"
"3","1228","2.1768588E7"
"4","1228","2.2676723E7"
"36","1229","1476079.0"
"37","1229","1495490.0"
"16","1229","1516875.0"
"3","1229","1540311.0"
"4","1229","1562568.0"
"36","1230","1490390.0"
"37","1230","1519694.0"
"16","1230","950806.0"
"3","1230","180439.0"
"36","1231","1342589.0"
"37","1231","1360042.0"
"16","1231","1500165.0"
"3","1231","1524886.0"
"4","1231","1548457.0"
"36","1232","1.1636612E7"
"37","1232","1.1813074E7"
"16","1232","1.1720749E7"
"3","1232","7823682.0"
"4","1232","5649020.0"
"47","1264","24234.0"
"48","1264","20239.0"
"49","1264","19248.0"
"50","1264","15417.0"
"51","1264","15012.0"
"52","1267","43732.0"
"53","1267","40515.0"
"52","1268","49559.0"
"53","1268","45931.0"
"54","1296","52666.0"
"55","1296","50184.0"
"56","1296","49977.0"
"57","1296","49780.0"
"58","1296","49835.0"
"54","1320","26244.0"
"55","1320","26011.0"
"56","1320","25939.0"
"57","1320","25226.0"
"58","1320","25347.0"
"54","1333","17986.0"
"55","1333","15284.0"
"56","1333","14541.0"
"57","1333","14230.0"
"58","1333","14559.0"
"54","1368","31106.0"
"55","1368","30876.0"
"56","1368","30452.0"
"57","1368","29624.0"
"58","1368","30084.0"
"59","1419","318707.0"
"60","1419","254951.0"
"54","1456","555833.0"
"60","1456","570988.0"
"54","1457","213856.0"
"60","1457","247860.0"
"54","1458","813441.0"
"60","1458","731410.0"
"54","1459","561218.0"
"60","1459","661140.0"
"54","1460","94599.0"
"60","1460","102499.0"
"54","1461","150633.0"
"60","1461","177355.0"
"54","1462","30915.0"
"60","1462","29796.0"
"54","1463","12588.0"
"60","1463","14924.0"
"54","1464","90890.0"
"60","1464","88904.0"
"54","1465","711605.0"
"60","1465","875594.0"
"54","1466","737837.0"
"60","1466","741353.0"
"54","1467","175849.0"
"60","1467","175193.0"
"54","1468","737837.0"
"55","1468","741353.0"
"61","1468","787216.0"
"62","1468","836246.0"
"63","1468","887832.0"
"54","1469","175869.0"
"55","1469","175211.0"
"61","1469","169592.0"
"62","1469","170751.0"
"63","1469","172186.0"
"54","1470","1134745.0"
"64","1470","1209643.0"
"54","1471","284171.0"
"64","1471","238509.0"
"54","1472","375760.0"
"60","1472","414004.0"
"54","1473","9507374.0"
"60","1473","9491754.0"
"54","1474","144105.0"
"60","1474","153838.0"
"54","1475","306619.0"
"60","1475","327665.0"
"54","1476","152674.0"
"60","1476","157202.0"
"54","1477","18315.0"
"60","1477","53092.0"
"54","1478","6010996.0"
"60","1478","6316452.0"
"54","1479","66273.0"
"52","1540","45736.0"
"53","1540","47045.0"
"52","1541","23576.0"
"53","1541","10818.0"
"54","1628","21745.0"
"55","1628","19664.0"
"56","1628","19509.0"
"57","1628","19410.0"
"58","1628","19581.0"
"54","1631","234510.0"
"55","1631","118749.0"
"54","1638","23969.0"
"55","1638","25842.0"
"56","1638","25871.0"
"57","1638","26035.0"
"58","1638","26263.0"
"54","1652","1137611.0"
"55","1652","1142286.0"
"56","1652","1215090.0"
"57","1652","1290166.0"
"58","1652","1371935.0"
"54","1656","918036.0"
"55","1656","1024421.0"
"56","1656","949872.0"
"57","1656","925274.0"
"58","1656","934549.0"
"54","1657","4360.0"
"55","1657","4348.0"
"56","1657","4328.0"
"57","1657","4344.0"
"58","1657","4385.0"
"54","1658","33746.0"
"55","1658","34041.0"
"56","1658","34471.0"
"57","1658","34823.0"
"58","1658","35312.0"
"54","1661","6385.0"
"55","1661","6511.0"
"56","1661","6537.0"
"57","1661","6548.0"
"58","1661","6630.0"
"54","1682","46060.0"
"55","1682","46683.0"
"56","1682","47245.0"
"57","1682","47971.0"
"58","1682","48869.0"
"54","1683","462065.0"
"55","1683","511352.0"
"56","1683","564261.0"
"57","1683","620763.0"
"58","1683","680847.0"
"54","1685","5756.0"
"55","1685","5878.0"
"56","1685","5770.0"
"57","1685","5769.0"
"58","1685","5817.0"
"59","1701","326637.0"
"60","1701","341895.0"
"65","1756","1020771.0"
"66","1756","981166.0"
"65","1757","267658.0"
"66","1757","254202.0"
"67","1759","158933.0"
"68","1759","161388.0"
"69","1759","159860.0"
"15","1759","159744.0"
"16","1759","159755.0"
"65","1760","107245.0"
"66","1760","101444.0"
"65","1761","39608.0"
"66","1761","41692.0"
"65","1764","186183.0"
"66","1764","118793.0"
"65","1765","156420.0"
"66","1765","156196.0"
"66","1766","108334.0"
"65","1767","88001.0"
"66","1767","47270.0"
"65","1768","161162.0"
"66","1768","162627.0"
"65","1769","74893.0"
"66","1769","72978.0"
"65","1770","100306.0"
"66","1770","165228.0"
"65","1771","46170.0"
"66","1771","11940.0"
"65","1772","106576.0"
"66","1772","101906.0"
"67","1773","673280.0"
"68","1773","652855.0"
"69","1773","666278.0"
"15","1773","643859.0"
"16","1773","649754.0"
"67","1785","132422.0"
"68","1785","134750.0"
"69","1785","132124.0"
"15","1785","133170.0"
"16","1785","134185.0"
"67","1786","132422.0"
"68","1786","134750.0"
"69","1786","132124.0"
"15","1786","133170.0"
"16","1786","134185.0"
"67","1788","73588.0"
"68","1788","74285.0"
"69","1788","86826.0"
"15","1788","80380.0"
"16","1788","81161.0"
"67","1795","15629.0"
"68","1795","15569.0"
"69","1795","15544.0"
"15","1795","15738.0"
"16","1795","15919.0"
"52","1803","292391.0"
"70","1803","285214.0"
"52","1804","89130.0"
"70","1804","88234.0"
"65","1818","11521.0"
"66","1818","7360.0"
"65","1819","2626.0"
"66","1819","2252.0"
"65","1820","12774.0"
"66","1820","15608.0"
"65","1821","19158.0"
"66","1821","20798.0"
"65","1822","15370.0"
"66","1822","8288.0"
"65","1823","559588.0"
"66","1823","524071.0"
"65","1824","337514.0"
"66","1824","287145.0"
"65","1825","7245.0"
"66","1825","7236.0"
"65","1826","42397.0"
"66","1826","41693.0"
"65","1827","17325.0"
"66","1827","12599.0"
"65","1828","6453587.0"
"66","1828","6652630.0"
"66","1829","261565.0"
"65","1830","578439.0"
"66","1830","519487.0"
"65","1831","2403707.0"
"66","1831","2407891.0"
"65","1832","1755928.0"
"66","1832","1803439.0"
"65","1833","197799.0"
"66","1833","180501.0"
"65","1834","67495.0"
"66","1834","55481.0"
"65","1835","551660.0"
"66","1835","1508664.0"
"65","1836","5247309.0"
"66","1836","5746174.0"
"65","1837","9416669.0"
"66","1837","9996812.0"
"65","1838","85314.0"
"66","1838","99633.0"
"65","1839","45647.0"
"66","1839","1005.0"
"65","1840","14251.0"
"65","1841","67745.0"
"66","1841","774.0"
"65","1842","1435833.0"
"66","1842","1523012.0"
"65","1843","451440.0"
"66","1843","379411.0"
"65","1844","14643.0"
"66","1844","15010.0"
"65","1845","80519.0"
"66","1845","77453.0"
"71","1847","618445.0"
"66","1847","512869.0"
"72","1848","618445.0"
"68","1848","512869.0"
"69","1848","518572.0"
"15","1848","531804.0"
"16","1848","550462.0"
"65","1849","84749.0"
"66","1849","86562.0"
"65","1850","126667.0"
"66","1850","122212.0"
"65","1851","15375.0"
"66","1851","34008.0"
"65","1852","21147.0"
"66","1852","20899.0"
"65","1853","5874.0"
"66","1853","5698.0"
"65","1854","356791.0"
"66","1854","348369.0"
"65","1855","4653.0"
"66","1855","3841.0"
"65","1856","70761.0"
"66","1856","68409.0"
"65","1868","51761.0"
"66","1868","47310.0"
"65","1869","146682.0"
"66","1869","173675.0"
"65","1870","17009.0"
"66","1870","16786.0"
"65","1871","169392.0"
"66","1871","391956.0"
"65","1875","159776.0"
"66","1875","169164.0"
"65","1876","1133548.0"
"66","1876","983007.0"
"65","1877","249066.0"
"66","1877","3354665.0"
"65","1878","106868.0"
"65","1879","38057.0"
"65","1880","328421.0"
"66","1880","415804.0"
"65","1881","11623.0"
"66","1881","27817.0"
"65","1882","15182.0"
"66","1882","5044.0"
"65","1883","161455.0"
"66","1883","151290.0"
"65","1884","918607.0"
"65","1885","1053144.0"
"65","1886","1012546.0"
"65","1887","292886.0"
"65","1888","552600.0"
"65","1889","203972.0"
"65","1890","208549.0"
"66","1890","203369.0"
"65","1891","247767.0"
"66","1891","190257.0"
"65","1892","89577.0"
"66","1892","107607.0"
"65","1893","253668.0"
"66","1893","255095.0"
"65","1897","209506.0"
"66","1897","237657.0"
"65","1898","65032.0"
"66","1898","79219.0"
"65","1899","125924.0"
"66","1899","118742.0"
"67","1900","26487.0"
"68","1900","26704.0"
"73","1900","15417.0"
"74","1900","15456.0"
"75","1900","15914.0"
"67","1901","49126.0"
"68","1901","46777.0"
"73","1901","46553.0"
"74","1901","46565.0"
"75","1901","46282.0"
"67","1902","47098.0"
"68","1902","52976.0"
"73","1902","49889.0"
"74","1902","48447.0"
"75","1902","48973.0"
"67","1903","26006.0"
"68","1903","25924.0"
"73","1903","25154.0"
"74","1903","25236.0"
"75","1903","25320.0"
"67","1904","16238.0"
"68","1904","14766.0"
"73","1904","13494.0"
"74","1904","13689.0"
"75","1904","13705.0"
"67","1907","30661.0"
"68","1907","30465.0"
"73","1907","29058.0"
"74","1907","29393.0"
"75","1907","29816.0"
"67","1908","19648.0"
"68","1908","19426.0"
"73","1908","19293.0"
"74","1908","19413.0"
"75","1908","19743.0"
"67","1909","25984.0"
"68","1909","25928.0"
"73","1909","26054.0"
"74","1909","26204.0"
"75","1909","26542.0"
"67","1910","1111849.0"
"68","1910","1223968.0"
"73","1910","1290269.0"
"74","1910","1372026.0"
"75","1910","1372130.0"
"67","1911","4348.0"
"68","1911","4315.0"
"73","1911","4322.0"
"74","1911","4350.0"
"75","1911","4380.0"
"67","1912","948869.0"
"68","1912","934153.0"
"73","1912","920939.0"
"74","1912","928283.0"
"75","1912","938699.0"
"67","1913","34000.0"
"68","1913","34314.0"
"73","1913","34599.0"
"74","1913","35009.0"
"75","1913","35332.0"
"67","1914","6511.0"
"68","1914","6511.0"
"73","1914","6507.0"
"74","1914","6580.0"
"75","1914","6671.0"
"67","1915","462210.0"
"68","1915","564261.0"
"73","1915","620763.0"
"74","1915","680847.0"
"75","1915","680847.0"
"67","1916","5718.0"
"68","1916","5558.0"
"73","1916","5384.0"
"74","1916","5422.0"
"75","1916","5450.0"
"65","1971","63364.0"
"66","1971","67902.0"
"65","1973","149393.0"
"66","1973","145955.0"
"65","1974","23569.0"
"66","1974","23752.0"
"65","1975","51822.0"
"66","1975","52383.0"
"65","1976","4697.0"
"66","1976","4717.0"
"65","1977","57396.0"
"66","1977","61180.0"
"65","1978","26899.0"
"66","1978","28637.0"
"65","1979","1088601.0"
"66","1979","1095776.0"
"65","1980","149450.0"
"66","1980","157564.0"
"65","1981","23363.0"
"66","1981","23759.0"
"65","1982","37998.0"
"66","1982","37998.0"
"65","1983","171562.0"
"66","1983","177525.0"
"65","1984","5832.0"
"66","1984","6034.0"
"65","1985","5883.0"
"66","1985","6087.0"
"67","1986","584396.0"
"76","1986","512852.0"
"69","1986","492213.0"
"15","1986","483438.0"
"16","1986","485426.0"
"65","1987","228464.0"
"66","1987","178910.0"
"65","1988","1119486.0"
"66","1988","861725.0"
"65","1989","584396.0"
"66","1989","512852.0"
"67","1991","1119486.0"
"76","1991","861725.0"
"69","1991","551855.0"
"15","1991","389178.0"
"16","1991","234309.0"
"67","1992","228464.0"
"76","1992","178910.0"
"69","1992","156898.0"
"15","1992","142429.0"
"16","1992","173652.0"
"67","1999","24740.0"
"68","1999","23949.0"
"69","1999","23909.0"
"15","1999","23438.0"
"16","1999","23256.0"
"65","2001","24740.0"
"66","2001","23949.0"
"65","2002","325.0"
"66","2002","324.0"
"65","2003","153666.0"
"66","2003","152623.0"
"65","2004","33900.0"
"66","2004","38201.0"
"67","2005","153666.0"
"68","2005","152623.0"
"69","2005","152683.0"
"15","2005","153189.0"
"16","2005","154506.0"
"67","2006","33900.0"
"68","2006","38201.0"
"69","2006","40431.0"
"15","2006","39218.0"
"16","2006","39387.0"
"65","2007","58394.0"
"66","2007","56290.0"
"65","2008","112966.0"
"66","2008","130766.0"
"65","2009","29093.0"
"66","2009","40292.0"
"65","2010","37492.0"
"66","2010","31175.0"
"65","2011","76292.0"
"66","2011","63401.0"
"67","2012","76292.0"
"68","2012","63401.0"
"69","2012","64885.0"
"15","2012","65593.0"
"16","2012","68179.0"
"65","2013","21657.0"
"66","2013","24045.0"
"65","2014","3134.0"
"66","2014","3181.0"
"65","2015","23742.0"
"66","2015","24329.0"
"65","2016","10174.0"
"66","2016","10427.0"
"65","2017","13957.0"
"66","2017","14280.0"
"65","2018","773066.0"
"66","2018","825583.0"
"65","2019","292430.0"
"66","2019","285543.0"
"65","2020","241314.0"
"66","2020","249454.0"
"65","2021","49192.0"
"66","2021","51630.0"
"65","2022","83210.0"
"66","2022","59236.0"
"65","2023","311165.0"
"66","2023","279013.0"
"65","2024","275950.0"
"66","2024","138153.0"
"65","2025","63355.0"
"66","2025","50930.0"
"77","2026","2839.0"
"78","2026","1339.0"
"77","2027","64790.0"
"78","2027","72232.0"
"77","2028","22870.0"
"78","2028","22532.0"
"77","2029","948743.0"
"78","2029","1214754.0"
"77","2030","612871.0"
"78","2030","594563.0"
"77","2031","91510.0"
"78","2031","99236.0"
"77","2044","569737.0"
"78","2044","571372.0"
"77","2045","1980127.0"
"78","2045","2066333.0"
"77","2046","204440.0"
"78","2046","261563.0"
"77","2047","449931.0"
"78","2047","524313.0"
"77","2048","1527689.0"
"78","2048","3624292.0"
"77","2049","1490027.0"
"78","2049","3537559.0"
"77","2051","225330.0"
"78","2051","288963.0"
"77","2052","133826.0"
"78","2052","129371.0"
"77","2053","1641069.0"
"78","2053","1640574.0"
"77","2054","1364033.0"
"78","2054","1530913.0"
"77","2055","9683270.0"
"78","2055","1.0160786E7"
"77","2056","104497.0"
"78","2056","103415.0"
"77","2057","178067.0"
"78","2057","210161.0"
"77","2058","226715.0"
"78","2058","221848.0"
"77","2059","45354.0"
"78","2059","42582.0"
"65","2060","14661.0"
"66","2060","14220.0"
"79","2061","450308.0"
"80","2061","850592.0"
"79","2062","17191.0"
"80","2062","6730.0"
"79","2063","161905.0"
"80","2063","221602.0"
"65","2065","395356.0"
"66","2065","489010.0"
"67","2066","141371.0"
"68","2066","138645.0"
"69","2066","137384.0"
"15","2066","137763.0"
"16","2066","136764.0"
"67","2067","34221.0"
"68","2067","33578.0"
"69","2067","33020.0"
"15","2067","33247.0"
"16","2067","33474.0"
"65","2068","141371.0"
"66","2068","138645.0"
"65","2069","34221.0"
"66","2069","33578.0"
"65","2070","1.449043E7"
"66","2070","1.5573803E7"
"65","2071","102850.0"
"66","2071","133946.0"
"67","2074","9400.0"
"68","2074","30500.0"
"69","2074","26800.0"
"15","2074","9600.0"
"16","2074","9300.0"
"65","2075","3233437.0"
"66","2075","3265000.0"
"65","2076","15344.0"
"66","2076","15093.0"
"65","2077","151040.0"
"66","2077","147724.0"
"65","2079","14986.0"
"66","2079","14812.0"
"65","2080","235000.0"
"66","2080","388000.0"
"65","2081","181750.0"
"65","2083","25000.0"
"66","2083","35000.0"
"65","2084","6141800.0"
"66","2084","6229500.0"
"65","2085","160527.0"
"66","2085","202004.0"
"65","2086","53000.0"
"66","2086","62000.0"
"65","2087","2425000.0"
"66","2087","2374000.0"
"65","2088","4000.0"
"65","2089","2000.0"
"65","2090","1880.0"
"65","2091","2460.0"
"65","2092","772700.0"
"66","2092","742400.0"
"65","2093","226000.0"
"66","2093","214000.0"
"65","2094","167000.0"
"66","2094","169000.0"
"65","2095","468000.0"
"66","2095","481000.0"
"65","2096","9400.0"
"66","2096","30500.0"
"65","2097","340000.0"
"66","2097","350000.0"
"65","2098","7416996.0"
"66","2098","7805110.0"
"65","2099","416713.0"
"66","2099","401231.0"
"65","2100","104073.0"
"66","2100","38057.0"
"65","2101","124744.0"
"66","2101","125118.0"
"65","2125","69396.0"
"66","2125","66910.0"
"67","2126","69396.0"
"68","2126","66910.0"
"69","2126","62788.0"
"15","2126","60478.0"
"16","2126","60428.0"
"65","2131","204894.0"
"66","2131","175684.0"
"65","2132","45119.0"
"66","2132","42055.0"
"65","2133","61963.0"
"66","2133","63141.0"
"65","2134","25213.0"
"66","2134","18584.0"
"65","2136","236857.0"
"66","2136","185374.0"
"65","2137","289171.0"
"66","2137","20283.0"
"65","2138","11925.0"
"66","2138","15994.0"
"65","2139","5.5178135E7"
"66","2139","5.7748882E7"
"65","2140","1.5459388E7"
"66","2140","1.6440882E7"
"65","2141","1435176.0"
"66","2141","1455484.0"
"65","2142","1393690.0"
"66","2142","1442205.0"
"65","2143","1305771.0"
"66","2143","1324052.0"
"65","2144","9443507.0"
"66","2144","1.0546992E7"
"81","2145","48798.0"
"82","2145","48274.0"
"81","2146","30051.0"
"82","2146","29861.0"
"65","2147","6447.0"
"66","2147","6355.0"
