"ID","PORTFOLIO_ID","DEPT_ID","AGENCY_ID","BUDGET_YEAR","FILE"
"318",,"64","191","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Office of the AIC.xlsx"
"319",,"64","192","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Office of the DPP.xlsx"
"320",,"52","24","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - ABC tables.XLSX"
"321",,"52","25","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - ACMA tables.XLSX"
"322",,"52","27","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - AFTRS tables.XLSX"
"323",,"52","28","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - ANMM tables.XLSX"
"324",,"52","193","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - Aus Council tables.xlsx"
"325",,"52","194","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - Communications tables.XLSX"
"326",,"52","30","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - NFSA tables.XLSX"
"327",,"52","31","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - NGA tables.XLSX"
"328",,"52","32","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - NLA tables.XLSX"
"329",,"52","33","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - NMA tables.XLSX"
"330",,"52","176","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - NPGA tables.XLSX"
"331",,"52","35","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - OPH tables.XLSX"
"332",,"52","37","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - SBS tables.XLSX"
"333",,"52","195","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Communications and the Arts/2017-18 PBS - ScreenAustralia tables.xlsx"
"334",,"4","196","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Defence/PBS 2017-18 PBS - Defence Housing tables.xlsx"
"335",,"4","38","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Defence/PBS 2017-18 PBS - Defence tables.xls"
"336",,"50","39","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Education and Training/ACARA.xlsx"
"337",,"50","115","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Education and Training/AIATSIS.xlsx"
"338",,"50","40","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Education and Training/AITSL.xlsx"
"339",,"50","41","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Education and Training/ARC.xlsx"
"340",,"50","42","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Education and Training/ASQA.xlsx"
"341",,"50","164","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Education and Training/Education and Training.xlsx"
"342",,"50","44","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Education and Training/TEQSA.xlsx"
"343",,"42","103","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Employment/2017-18 PBS - ABCC tables.xlsx"
"344",,"42","104","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Employment/2017-18 PBS - ASEA tables.xlsx"
"345",,"42","105","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Employment/2017-18 PBS - Comcare tables.xlsx"
"346",,"42","165","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Employment/2017-18 PBS - Employment tables.xlsx"
"347",,"42","106","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Employment/2017-18 PBS - FWC_tables.xlsx"
"348",,"42","171","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Employment/2017-18 PBS - FWO tables.xlsx"
"349",,"42","109","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Employment/2017-18 PBS - SWA tables.xlsx"
"350",,"42","127","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Employment/2017-18 PBS - WGEA tables.xlsx"
"351",,"55","45","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Environment and Energy/2017-18 PBS ARENA.xlsx"
"352",,"55","46","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Environment and Energy/2017-18 PBS BOM.xlsx"
"353",,"55","47","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Environment and Energy/2017-18 PBS CCA.xlsx"
"354",,"55","48","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Environment and Energy/2017-18 PBS CEFC.xlsx"
"355",,"55","49","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Environment and Energy/2017-18 PBS CER.xlsx"
"356",,"55","50","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Environment and Energy/2017-18 PBS DNP.xlsx"
"357",,"55","166","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Environment and Energy/2017-18 PBS Environment.xlsx"
"358",,"55","52","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Environment and Energy/2017-18 PBS GBRMPA.xlsx"
"359",,"55","53","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Environment and Energy/2017-18 PBS SHFT.xlsx"
"360",,"44","54","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Finance/2017-18 PBS - AEC tables.xlsx"
"361",,"44","55","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Finance/2017-18 PBS - CSC tables.xlsx"
"362",,"44","56","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Finance/2017-18 PBS - FFMA tables.xlsx"
"363",,"44","168","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Finance/2017-18 PBS - Finance tables.xlsx"
"364",,"44","58","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Finance/2017-18 PBS - IPEA tables.xlsx"
"365",,"10","59","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Foreign Affairs and Trade/2017-18 PBS ACIAR.xlsx"
"366",,"10","153","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Foreign Affairs and Trade/2017-18 PBS ASIS.xlsx"
"367",,"10","154","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Foreign Affairs and Trade/2017-18 PBS Austrade.xlsx"
"368",,"10","197","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Foreign Affairs and Trade/2017-18 PBS Foreign Affairs.xlsx"
"369",,"10","63","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Foreign Affairs and Trade/2017-18 PBS Tourism Australia.xlsx"
"370",,"45","64","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - AACQA tables.xlsx"
"371",,"45","65","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - ACSQHC tables.xlsx"
"372",,"45","66","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - ADHA tables.xlsx"
"373",,"45","67","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - AIHW tables.xlsx"
"374",,"45","68","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - ARPANSA tables.xlsx"
"375",,"45","69","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - ASADA tables.xlsx"
"376",,"45","70","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - ASC tables.xlsx"
"377",,"45","71","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - CA tables.xlsx"
"378",,"45","72","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - FSANZ tables.xlsx"
"379",,"45","73","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - Health tables.xlsx"
"380",,"45","74","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - IHPA tables.xlsx"
"381",,"45","75","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - NBA tables.xlsx"
"382",,"45","76","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - NHFB tables.xlsx"
"383",,"45","77","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - NHMRC tables.xlsx"
"384",,"45","78","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - NMHC tables.xlsx"
"385",,"45","79","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - OTA tables.xlsx"
"386",,"45","80","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Health/2017-18 PBS - PSR tables.xlsx"
"387",,"18","86","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Human Services/2017-18 PBS DHS.xlsx"
"388",,"46","198","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Immigration and Border Protection/2017-18 PBS - Immigration tables.xlsx"
"389",,"53","95","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Industry, Innovation and Science/2017-18 PBS - AIMS tables.xlsx"
"390",,"53","96","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Industry, Innovation and Science/2017-18 PBS - ANSTO tables.xlsb"
"391",,"53","97","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Industry, Innovation and Science/2017-18 PBS - CSIRO tables.xlsx"
"392",,"53","199","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Industry, Innovation and Science/2017-18 PBS - Geoscience Australia tables.xlsx"
"393",,"53","200","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Industry, Innovation and Science/2017-18 PBS - Industry, Innovation and Science tables.xlsx"
"394",,"53","174","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Industry, Innovation and Science/2017-18 PBS - IP Australia tables.xlsx"
"395",,"53","101","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Industry, Innovation and Science/2017-18 PBS - NAIF tables.xlsx"
"396",,"53","102","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Industry, Innovation and Science/2017-18 PBS - NOPSEMA tables.xlsx"
"397",,"65","87","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Infrastructure adn Regional Development/2017-18 PBS - AMSA.xlsx"
"398",,"65","88","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Infrastructure adn Regional Development/2017-18 PBS - ATSB.xlsx"
"399",,"65","89","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Infrastructure adn Regional Development/2017-18 PBS - CASA.xlsx"
"400",,"65","162","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Infrastructure adn Regional Development/2017-18 PBS - DIRD.xlsx"
"401",,"65","91","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Infrastructure adn Regional Development/2017-18 PBS - IA.xlsx"
"402",,"65","93","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Infrastructure adn Regional Development/2017-18 PBS - NCA.xlsx"
"403",,"65","94","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Infrastructure adn Regional Development/2017-18 PBS - NTC.xlsx"
"404",,"62","160","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Parliamentary Departments/2017-18 PBS - DHOR.xlsx"
"405",,"62","110","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Parliamentary Departments/2017-18 PBS - DPS.xlsx"
"406",,"62","112","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Parliamentary Departments/2017-18 PBS - PBO.xlsx"
"407",,"62","113","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Parliamentary Departments/2017-18 PBS - Senate.xlsx"
"408",,"14","114","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS  - AHL tables.xlsx"
"409",,"14","116","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - ANAO tables.xlsx"
"410",,"14","117","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - APSC tables.xlsx"
"411",,"14","118","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - DTA tables.xlsx"
"412",,"14","119","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - IBA tables.xlsx"
"413",,"14","120","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - ILC tables.xlsx"
"414",,"14","92","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - IPFA tables.xlsx"
"415",,"14","121","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - OCO tables.XLSX"
"416",,"14","122","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - OIGIS tables.xlsx"
"417",,"14","123","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - ONA tables.xlsx"
"418",,"14","124","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - OOSGG tables.xlsx"
"419",,"14","125","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - PM&C tables.xlsx"
"420",,"14","126","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Prime Minister and Cabinet/2017-18 PBS - TSRA tables.xlsx"
"421",,"49","128","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Social Services/2017-18 PBS AIFS tables.xlsx"
"422",,"49","130","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Social Services/2017-18 PBS NDIA tables.xlsx"
"423",,"49","201","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Social Services/2017-18 PBS Social Security tables.xlsx"
