"ID","NAME"
"2434","Classification (Publications, Films and Computer Games) Amendment Act (No. 1) 2001"
"2435","Classification (Publications, Films and Computer Games) Amendment Act (No. 2) 2004"
"2436","Classification (Publications, Films and Computer Games) Amendment (Assessments and Advertising) Act 2008"
"2437","Classification (Publications, Films and Computer Games) Amendment (Classification Tools and Other Measures) Act 2014"
"2438","Classification (Publications, Films and Computer Games) Amendment (R 18+ Computer Games) Act 2012"
"2439","Classification (Publications, Films and Computer Games) Amendment (Terrorist Material) Act 2007"
"2440","Clean Energy Amendment (International Emissions Trading and Other Measures) Act 2012"
"2441","Clean Energy (Charges—Customs) Amendment Act 2012"
"2442","Clean Energy (Charges—Excise) Amendment Act 2012"
"2443","Clean Energy (Consequential Amendments) Act 2011"
"2444","Clean Energy (Customs Tariff Amendment) Act 2011"
"2445","Clean Energy (Customs Tariff Amendment) Act 2012"
"2446","Clean Energy (Excise Tariff Legislation Amendment) Act 2011"
"2447","Clean Energy (Excise Tariff Legislation Amendment) Act 2012"
"2448","Clean Energy (Fuel Tax Legislation Amendment) Act 2011"
"2449","Clean Energy (Household Assistance Amendments) Act 2011"
"2450","Clean Energy (Income Tax Rates Amendments) Act 2011"
"2451","Clean Energy Legislation Amendment Act 2012"
"2452","Clean Energy (Tax Laws Amendments) Act 2011"
"2453","Clean Energy (Unit Issue Charge—Auctions) Amendment Act 2012"
"2454","Coal Industry Legislation Amendment Act 1982"
"2455","Coal Mining Industry (Long Service Leave Funding) Amendment Act 2009"
"2456","Combating the Financing of People Smuggling and Other Measures Act 2011"
"2457","Comcare and Seacare Legislation Amendment (Pension Age and Catastrophic Injury) Act 2017"
"2458","Commerce (Trade Descriptions) Amendment Act 2018"
"2459","Commonwealth Authorities and Companies Amendment Act 2008"
"2460","Commonwealth Authorities Legislation (Pay-roll Tax) Amendment Act 1988"
"2461","Commonwealth Banks Act (No. 2) 1973"
"2462","Commonwealth Banks Act 1973"
"2463","Commonwealth Banks Act 1974"
"2464","Commonwealth Banks Amendment Act 1978"
"2465","Commonwealth Banks Amendment Act 1981"
"2466","Commonwealth Banks Amendment Act 1984"
"2467","Commonwealth Banks Amendment Act 1985"
"2468","Commonwealth Banks Amendment Act 1987"
"2469","Commonwealth Banks Amendment Act 1993"
"2470","Commonwealth Electoral Act 1925"
"2471","Commonwealth Electoral Amendment Act 1992"
"2472","Commonwealth Electoral Amendment Act 1994"
"2473","Commonwealth Electoral Amendment Act 1995"
"2474","Commonwealth Electoral Amendment Act (No. 1) 2000"
"2475","Commonwealth Electoral Amendment Act (No. 1) 2002"
"2476","Commonwealth Electoral Amendment Act 2016"
"2477","Commonwealth Electoral Amendment (Democratic Plebiscites) Act 2007"
"2478","Commonwealth Electoral Amendment (Members of Local Government Bodies) Act 2003"
"2479","Crimes Act 1915"
"2480","Crimes Act Amendment (Forensic Procedures) Act (No. 1) 2006"
"2481","Crimes Amendment Act 2002"
"2482","Crimes Amendment Act 2005"
"2483","Crimes Amendment (Age Determination) Act 2001"
"2484","Crimes Amendment (Bail and Sentencing) Act 2006"
"2485","Crimes Amendment (Enforcement of Fines) Act 1998"
"2486","Crimes Amendment (Forensic Procedures) Act 2001"
"2487","Crimes Amendment (National Disability Insurance Scheme—Worker Screening) Act 2018"
"2488","Crimes Amendment (Penalty Unit) Act 2017"
"2489","Crimes Amendment (Royal Flying Doctor Service) Act 2010"
"2490","Crimes Amendment (Working With Children—Criminal History) Act 2010"
"2491","Crimes and Other Legislation Amendment Act 1994"
"2492","Crimes Legislation Amendment Act (No. 2) 1989"
"2493","Crimes Legislation Amendment Act 1991"
"2494","Crimes Legislation Amendment Act (No. 2) 1991"
"2495","Crimes Legislation Amendment Act 2011"
"2496","Crimes Legislation Amendment Act (No. 2) 2011"
"2497","Crimes Legislation Amendment (Harming Australians) Act 2015"
"2498","Crimes Legislation Amendment (International Crime Cooperation and Other Measures) Act 2018"
"2499","Crimes Legislation Amendment (Law Enforcement Integrity, Vulnerable Witness Protection and Other Measures) Act 2013"
"2500","Crimes Legislation Amendment (Miscellaneous Matters) Act 2008"
"2501","Crimes Legislation Amendment (Penalty Unit) Act 2015"
"2502","Crimes Legislation Amendment (People Smuggling, Firearms Trafficking and Other Measures) Act 2002"
"2503","Crimes Legislation Amendment (Powers and Offences) Act 2012"
"2504","Crimes Legislation Amendment (Powers, Offences and Other Measures) Act 2015"
"2505","Crimes Legislation Amendment (Powers, Offences and Other Measures) Act 2018"
"2506","Crimes Legislation Amendment (Proceeds of Crime and Other Measures) Act 2016"
"2507","Crimes Legislation Amendment (Psychoactive Substances and Other Measures) Act 2015"
"2508","Crimes Legislation Amendment (Serious and Organised Crime) Act 2010"
"2509","Crimes Legislation Amendment (Serious and Organised Crime) Act (No. 2) 2010"
"2510","Crimes Legislation Amendment (Serious Drugs, Identity Crime and Other Measures) Act 2012"
"2511","Crimes Legislation Amendment (Sexual Offences Against Children) Act 2010"
"2512","Crimes Legislation Amendment (Slavery, Slavery-like Conditions and People Trafficking) Act 2013"
"2513","Crimes Legislation Amendment (Telecommunications Interception and Other Measures) Act 2005"
"2514","Crimes Legislation Amendment (Telecommunications Offences and Other Measures) Act (No. 2) 2004"
"2515","Crimes Legislation Amendment (Torture Prohibition and Death Penalty Abolition) Act 2010"
"2516","Crimes Legislation Amendment (Unexplained Wealth and Other Measures) Act 2015"
"2517","Crimes Legislation Enhancement Act 2003"
"2518","Crimes (Overseas) Amendment Act 2003"
"2519","Crimes (Search Warrants and Powers of Arrest) Amendment Act 1994"
"2520","Currency Amendment Act 1980"
"2521","Currency Amendment Act 1981"
"2522","Customs Administration (Transitional Provisions and Consequential Amendments) Act 1985"
"2523","Customs Administration (Transitional Provisions and Consequential Amendments) Act 1986"
"2524","Customs Amendment (Anti-dumping Improvements) Act (No. 3) 2012"
"2525","Customs Amendment (2007 Harmonized System Changes) Act 2006"
"2526","Customs Amendment (2017 Harmonized System Changes) Act 2016"
"2527","Customs Amendment Act (No. 1) 2000"
"2528","Customs Amendment Act (No. 1) 2003"
"2529","Customs Amendment Act 2004"
"2530","Customs Amendment Act 2015"
"2531","Customs Amendment (Alcoholic Beverages) Act 2000"
"2532","Customs Amendment (Anti-Dumping Commission) Act 2013"
"2533","Customs Amendment (Anti-Dumping Commission Transfer) Act 2013"
"2534","Customs Amendment (Anti-dumping Improvements) Act 2011"
"2535","Customs Amendment (Anti-dumping Improvements) Act (No. 1) 2012"
"2536","Customs Amendment (Anti-dumping Improvements) Act (No. 2) 2012"
"2537","Customs Amendment (Anti-dumping Measures) Act 2011"
"2538","Customs Amendment (Anti-dumping Measures) Act 2013"
"2539","Customs Amendment (Anti-Dumping Measures) Act 2017"
"2540","Customs Amendment (Anti-dumping Measures) Act (No. 1) 2015"
"2541","Customs Amendment (ASEAN-Australia-New Zealand Free Trade Agreement Implementation) Act 2009"
"2542","Customs Amendment (Australia-Chile Free Trade Agreement Implementation) Act 2008"
"2543","Customs Amendment (Australian Trusted Trader Programme) Act 2015"
"2544","Customs Amendment (China-Australia Free Trade Agreement Implementation) Act 2015"
"2545","Customs Amendment (Collecting Tobacco Duties at the Border) Act 2018"
"2546","Customs Amendment (Comprehensive and Progressive Agreement for Trans-Pacific Partnership Implementation) Act 2018"
"2547","Customs Amendment (Enhanced Border Controls and Other Measures) Act 2009"
"2548","Customs Amendment (Export Controls and Other Measures) Act 2011"
"2549","Customs Amendment (Extension of Import Cut-over Time) Act 2005"
"2550","Customs Amendment (Fees and Charges) Act 2015"
"2551","Customs Amendment (Fuel Tax Reform and Other Measures) Act 2006"
"2552","Customs Amendment (Illicit Tobacco Offences) Act 2018"
"2553","Customs Amendment (Japan-Australia Economic Partnership Agreement Implementation) Act 2014"
"2554","Customs Amendment (Korea-Australia Free Trade Agreement Implementation) Act 2014"
"2555","Customs Amendment (Malaysia-Australia Free Trade Agreement Implementation and Other Measures) Act 2012"
"2556","Customs Amendment (Military End-Use) Act 2012"
"2557","Customs Amendment (Miscellaneous Measures) Act 2013"
"2558","Customs Amendment (New Zealand Rules of Origin) Act 2012"
"2559","Customs Amendment (Pacific Agreement on Closer Economic Relations Plus Implementation) Act 2018"
"2560","Customs Amendment (Product Specific Rule Modernisation) Act 2018"
"2561","Customs Amendment (Reducing Business Compliance Burden) Act 2012"
"2562","Customs Amendment (Serious Drugs Detection) Act 2011"
"2563","Customs Amendment (Singapore-Australia Free Trade Agreement Amendment Implementation) Act 2017"
"2564","Customs Amendment (Smuggled Tobacco) Act 2012"
"2565","Customs Amendment (Strengthening Border Controls) Act 2008"
"2566","Customs Amendment (Thailand-Australia Free Trade Agreement Implementation) Act 2004"
"2567","Customs and AusCheck Legislation Amendment (Organised Crime and Other Measures) Act 2013"
"2568","Cybercrime Act 2001"
"2569","Dairy Industry Legislation Amendment Act 2002"
"2570","Dairy Produce Amendment Act 2004"
"2571","Dairy Produce Amendment (Dairy Service Levy Poll) Act 2016"
"2572","Dairy Produce Legislation Amendment (Supplementary Assistance) Act 2001"
"2573","Datacasting Charge (Imposition) Amendment Act 2000"
"2574","Datacasting Charge (Imposition) Amendment Act 2005"
"2575","Defence Act 1903"
"2576","Defence Acts Amendment Act 1981"
"2577","Defence Amendment Act 2005"
"2578","Defence Amendment (Call Out of the Australian Defence Force) Act 2018"
"2579","Defence Force (Home Loans Assistance) Amendment Act 2006"
"2580","Defence Force (Home Loans Assistance) Amendment Act 2007"
"2581","Defence Force Retirement and Death Benefits (Pension Increases) Act 1974"
"2582","Defence Force Retirement and Death Benefits (Pension Increases) Act 1976"
"2583","Defence Force Retirement Benefits Legislation Amendment (Fair Indexation) Act 2014"
"2584","Defence Forces Retirement Benefits (Pension Increases) Act 1961"
"2585","Defence Forces Retirement Benefits (Pension Increases) Act 1967"
"2586","Defence Forces Retirement Benefits (Pension Increases) Act 1971"
"2587","Defence Forces Retirement Benefits (Pension Increases) Act 1973"
"2588","Defence Home Ownership Assistance Scheme (Consequential Amendments) Act 2008"
"2589","Defence Housing Authority Amendment Act 2006"
"2590","Defence Legislation Amendment (2017 Measures No. 1) Act 2017"
"2591","Defence Legislation Amendment Act 1992"
"2592","Defence Legislation Amendment Act (No. 1) 1999"
"2593","Defence Legislation Amendment Act 2003"
"2594","Defence Legislation Amendment Act 2006"
"2595","Defence Legislation Amendment Act 2008"
"2596","Defence Legislation Amendment Act 2011"
"2597","Defence Legislation Amendment Act (No. 1) 2005"
"2598","Defence Legislation Amendment Act (No. 2) 2005"
"2599","Defence Legislation Amendment Act (No. 1) 2009"
"2600","Defence Legislation Amendment Act (No. 1) 2010"
"2601","Defence Legislation Amendment (Aid to Civilian Authorities) Act 2000"
"2602","Defence Legislation Amendment (Aid to Civilian Authorities) Act 2006"
"2603","Defence Legislation Amendment (Application of Criminal Code) Act 2001"
"2604","Defence Legislation Amendment (Enhancement of the Reserves and Modernisation) Act 2001"
"2605","Defence Legislation Amendment (First Principles) Act 2015"
"2606","Defence Legislation Amendment (Flexible Career Practices) Act 2000"
"2607","Defence Legislation Amendment (Instrument Making) Act 2017"
"2608","Defence Legislation Amendment (Military Justice Enhancements—Inspector-General ADF) Act 2015"
"2609","Defence Legislation Amendment (Security of Defence Premises) Act 2011"
"2610","Defence Legislation Amendment (Superannuation and ADF Cover) Act 2015"
"2611","Defence Legislation Amendment (Woomera Prohibited Area) Act 2014"
"2612","Defence Legislation (Enhancement of Military Justice) Act 2015"
"2613","Defence Legislation (Miscellaneous Amendments) Act 2009"
"2614","Diesel and Alternative Fuels Grants Scheme Amendment Act 2000"
"2615","Diesel Fuel Rebate Scheme Amendment Act 2002"
"2616","Disability Discrimination Amendment Act 2002"
"2617","Disability Discrimination Amendment (Education Standards) Act 2005"
"2618","Disability Discrimination and Other Human Rights Legislation Amendment Act 2009"
"2619","Disability Services Amendment (Improved Quality Assurance) Act 2002"
"2620","Disability Services Amendment (Linking Upper Age Limits for Disability Employment Services to Pension Age) Act 2017"
"2621","DisabilityCare Australia Fund (Consequential Amendments) Act 2013"
"2622","Do Not Call Register (Consequential Amendments) Act 2006"
"2623","Do Not Call Register Legislation Amendment Act 2010"
"2624","Drought Relief Payment Act 1994"
"2625","Education and Other Legislation Amendment Act (No. 1) 2017"
"2626","Education and Other Legislation Amendment (VET Student Loan Debt Separation) Act 2018"
"2627","Education and Training Legislation Amendment Act 1996"
"2628","Education and Training Legislation Repeal Act 2017"
"2629","Education Legislation Amendment Act 1997"
"2630","Education Legislation Amendment Act 2008"
"2631","Education Legislation Amendment (Overseas Debt Recovery) Act 2015"
