"ACT_NO","YEAR","ACT_NAME_ID"
"62","1988","12609"
"41","1979","12610"
"27","1982","12611"
"129","1976","12612"
"63","1977","12613"
"75","1963","12614"
"120","1970","12615"
"115","1971","12616"
"126","1972","12617"
"60","1973","12618"
"139","1974","12619"
"176","1973","12620"
"81","1951","12621"
"75","1953","12622"
"28","1955","12623"
"37","1956","12624"
"7","1957","12625"
"27","1958","12626"
"106","1960","12627"
"51","1962","12628"
"5","1963","12629"
"130","1964","12630"
"76","1969","12631"
"20","1970","12632"
"44","1971","12633"
"125","1972","12634"
"97","1973","12635"
"75","1974","12636"
"68","1975","12637"
"13","1976","12638"
"119","1976","12639"
"14","1976","12640"
"45","1974","12641"
"46","1978","12642"
"5","1979","12643"
"21","1952","92"
"145","1974","12644"
"171","1976","12645"
"73","1967","12646"
"108","1970","1341"
"29","1973","12647"
"127","1964","12648"
"37","1937","12649"
"37","1937","12649"
"10","1939","12650"
"10","1939","12650"
"67","1947","12651"
"67","1947","12651"
"68","1949","12652"
"68","1949","12652"
"71","1967","12653"
"135","1971","12654"
"90","1972","12655"
"4","1927","1036"
"4","1927","1036"
"38","1934","6682"
"38","1934","6682"
"43","1938","6686"
"43","1938","6686"
"33","1939","6687"
"33","1939","6687"
"66","1940","6688"
"66","1940","6688"
"59","1941","6689"
"59","1941","6689"
"46","1942","6690"
"46","1942","6690"
"54","1943","6691"
"54","1943","6691"
"34","1944","6692"
"34","1944","6692"
"53","1945","6693"
"53","1945","6693"
"72","1946","6694"
"72","1946","6694"
"31","1947","6695"
"31","1947","6695"
"59","1948","6696"
"59","1948","6696"
"17","1949","6697"
"17","1949","6697"
"24","1950","6698"
"24","1950","6698"
"33","1951","6699"
"66","1952","6700"
"67","1953","6701"
"56","1954","6702"
"46","1955","6703"
"107","1956","6704"
"59","1957","6705"
"66","1958","6706"
"76","1959","6707"
"16","1962","6708"
"88","1965","6709"
"12","1967","6710"
"127","1968","12656"
"109","1970","12657"
"64","1971","12658"
"20","1972","12659"
"149","1973","12660"
"84","1974","12661"
"112","1975","12662"
"71","1936","12663"
"71","1936","12663"
"17","1916","12664"
"16","1917","12665"
"16","1917","12665"
"17","1924","12666"
"17","1924","12666"
"6","1925","12667"
"6","1925","12667"
"35","1926","12668"
"35","1926","12668"
"12","1927","12669"
"12","1927","12669"
"97","1970","12670"
"101","1970","12671"
"98","1970","12672"
"99","1970","12673"
"100","1970","12674"
"46","1935","6683"
"46","1935","6683"
"54","1936","6684"
"54","1936","6684"
"13","1937","6685"
"13","1937","6685"
"48","1924","1039"
"48","1924","1039"
"17","1956","1040"
"76","1958","12675"
"106","2003","3629"
"26","1982","3631"
"80","1982","3632"
"176","1981","3630"
"39","1983","3634"
"72","1984","3636"
"65","1985","3638"
"76","1986","12676"
"91","1983","3635"
"165","1984","3637"
"193","1985","3639"
"168","1986","3640"
"141","1987","3633"
"38","1988","12677"
"93","1966","12678"
"3","1967","12679"
"67","2016","3655"
"31","2014","3651"
"5","2015","3652"
"4","2016","3654"
"145","2015","3653"
"80","1950","12680"
"80","1950","12680"
"216","1973","12681"
"20","1974","12682"
"61","1981","3641"
"43","1996","3642"
"63","2002","248"
"100","2005","3643"
"9","2006","3644"
"8","2007","3645"
"73","2008","3646"
"8","2010","3647"
"5","2011","3648"
"136","2012","3649"
"103","2013","3650"
"45","1934","12683"
"45","1934","12683"
"56","1942","249"
"56","1942","249"
"141","2012","3657"
"132","2013","12684"
"111","2009","12685"
"100","2011","3656"
"118","1999","250"
"13","2017","12686"
"41","2018","12687"
"4","2018","12688"
"93","2017","12689"
"61","2016","12690"
"3","1911","12691"
"3","1911","12691"
"5","1922","12692"
"5","1922","12692"
"25","1944","12693"
"25","1944","12693"
"52","1959","251"
"157","1991","93"
"99","1988","12694"
"39","1978","12695"
"3","1980","12696"
"124","1983","12697"
"133","2011","1649"
"126","1970","12698"
"109","1967","12699"
"146","1968","12700"
"52","1970","12701"
"54","1972","12702"
"56","1973","12703"
"44","1974","12704"
"179","1976","12705"
"48","1976","12706"
"76","1977","12707"
"2","1947","12708"
"2","1947","12708"
"70","1948","12709"
"70","1948","12709"
"39","1949","12710"
"39","1949","12710"
"75","1954","12711"
"53","1956","12712"
"93","1957","12713"
"39","1961","12714"
"66","1962","12715"
"58","1963","12716"
"66","1965","12717"
"77","1966","12718"
"100","1971","12719"
"119","1977","810"
"178","1976","12720"
"120","1977","811"
"110","1967","12721"
"4","1947","12722"
"4","1947","12722"
"65","1949","12723"
"65","1949","12723"
"57","1951","12724"
"105","1952","12725"
"12","1954","12726"
"83","1956","12727"
"30","1957","12728"
"4","1958","12729"
"18","1962","12730"
"4","1967","12731"
"59","1971","12732"
"55","1973","12733"
"103","1975","12734"
"180","1976","12735"
"49","1976","12736"
"77","1977","12737"
"3","1947","1042"
"3","1947","1042"
"5","1958","12738"
"61","1960","12739"
"44","1962","12740"
"111","1967","12741"
"60","1971","12742"
"123","1977","812"
"140","1984","12743"
"9","1991","12744"
"121","1977","813"
"197","1985","12745"
"10","1991","12746"
"122","1977","814"
"87","1998","815"
"153","1999","12747"
"88","1998","816"
"72","1952","12748"
"101","2012","1705"
"100","2012","1704"
"155","1974","12749"
"171","1997","12750"
"6","1997","12751"
"155","1995","12752"
"156","1995","12753"
"40","1998","12754"
"136","1985","12755"
"158","1982","12756"
"184","1994","12757"
"183","1994","12758"
"155","1973","356"
"171","1989","12759"
"147","1991","12760"
"137","1985","12761"
"114","1986","12762"
"125","1987","12763"
"76","1989","12764"
"95","1991","12765"
"138","1992","12766"
"31","2002","12767"
"35","1988","12768"
"47","2006","12769"
"36","2014","12770"
"155","2015","12771"
"117","2018","12772"
"61","1963","817"
"133","1986","6711"
"183","1985","6712"
"85","1989","3658"
"23","2015","2093"
"74","1932","6713"
"74","1932","6713"
"59","1935","6714"
"59","1935","6714"
"21","1940","6715"
"21","1940","6715"
"11","1946","6716"
"11","1946","6716"
"61","1947","6717"
"61","1947","6717"
"52","1949","6718"
"52","1949","6718"
"13","1951","6719"
"65","1954","6720"
"109","1956","6721"
"63","1960","6722"
"29","1962","6723"
"95","1967","6724"
"5","1971","6725"
"183","1979","6726"
"6","1985","6727"
"26","1912","6728"
"26","1912","6728"
"4","1903","6729"
"23","1905","6730"
"23","1905","6730"
"16","1910","6731"
"16","1910","6731"
"12","1912","6732"
"12","1912","6732"
"7","1913","6733"
"7","1913","6733"
"25","1987","6734"
"112","1992","6735"
"26","1987","6736"
"25","1912","6737"
"25","1912","6737"
"117","1967","6738"
"16","1919","6739"
"16","1919","6739"
"44","1967","6740"
"52","1920","12773"
"52","1920","12773"
"31","1915","6741"
"21","1917","6742"
"21","1917","6742"
"11","1920","6743"
"11","1920","6743"
"3","1903","6745"
"115","2013","3659"
"114","2013","12774"
"113","2013","1809"
"79","1966","6751"
"30","1962","6746"
"49","1964","6747"
"5","1966","6748"
"65","1969","6749"
"65","1970","6750"
"79","1939","12775"
"79","1939","12775"
"21","1923","6752"
"21","1923","6752"
"36","1939","6753"
"36","1939","6753"
"38","1944","6754"
"38","1944","6754"
"101","1960","12776"
"118","1965","12777"
"78","1954","6756"
"12","1957","6757"
"38","1959","6758"
"30","1960","6759"
"36","1965","6760"
"63","1969","12778"
"66","1970","12779"
"95","1971","12780"
"81","2005","3692"
"13","2007","1391"
"51","2014","12781"
"94","2016","12782"
"152","2008","12783"
"90","2016","12784"
"15","1974","502"
"116","2013","1964"
"10","2007","1392"
"47","2013","12785"
"11","2007","1393"
"46","2013","12786"
"52","2014","12787"
"80","2016","2111"
"12","2007","1394"
"45","2013","12788"
"53","2014","12789"
"79","1993","1049"
"51","2003","12790"
"111","2003","12791"
"110","2003","1140"
"86","1961","12792"
"90","1967","12793"
"73","1971","12794"
"80","1993","1053"
"81","1993","1054"
"14","2007","12795"
"112","2003","12796"
"87","2013","1965"
"127","1999","1058"
"128","1999","12797"
"30","1945","12798"
"30","1945","12798"
"62","1951","3678"
"112","1956","3679"
"154","1965","3680"
"86","1966","3681"
"57","1968","3682"
"26","1969","3683"
"83","1973","12799"
"135","1973","12800"
"33","1922","3661"
"33","1922","3661"
"45","1924","12801"
"45","1924","12801"
"22","1930","12802"
"22","1930","12802"
"28","1937","12803"
"28","1937","12803"
"53","1942","12804"
"53","1942","12804"
"18","1943","12805"
"18","1943","12805"
"15","1945","12806"
"15","1945","12806"
"2","1946","12807"
"2","1946","12807"
"35","1947","12808"
"35","1947","12808"
"19","1948","3662"
"19","1948","3662"
"76","1950","3663"
"76","1950","3663"
"49","1951","3664"
"92","1952","12809"
"11","1954","3665"
"27","1955","12810"
"19","1956","12811"
"94","1957","3666"
"45","1958","3667"
"102","1959","3668"
"102","1963","3669"
"97","1965","3670"
"69","1966","3671"
"52","1967","3672"
"49","1968","3673"
"14","1969","12812"
"46","1971","3674"
"46","1973","12813"
"31","1976","3675"
"38","1990","3676"
"80","2005","3677"
"17","1978","3684"
"68","2017","12814"
"51","1976","12815"
"32","1976","3685"
"169","1978","12816"
"130","1988","3686"
"93","1986","3688"
"125","1989","3689"
"161","2012","1770"
"57","2018","12817"
"70","1988","12818"
"39","1990","501"
"106","2004","3691"
"191","1997","12819"
"131","1999","3693"
"69","1997","12820"
"68","1997","1043"
"70","1997","1045"
"71","1997","3694"
"185","1997","1046"
"184","1997","1047"
"72","1997","1048"
"186","1997","12821"
"96","2001","3695"
"111","1992","1050"
"22","2012","12822"
"71","2015","12823"
"92","1992","12824"
"93","1992","1051"
"52","2002","12825"
"78","1993","1052"
"58","2018","12826"
"172","1997","12827"
"52","2003","12828"
"100","2010","12829"
"82","1993","12830"
"140","1994","12831"
"144","1995","12832"
"92","2004","12833"
"93","2004","12834"
"67","2007","12835"
"102","2005","12836"
"158","2012","12837"
"89","2013","12838"
"53","1995","12839"
"96","1994","12840"
"64","2003","12841"
"94","1992","12842"
"58","2011","12843"
"102","2004","12844"
"82","2005","12845"
"108","2011","12846"
"58","2004","12847"
"171","2012","12848"
"148","2001","12849"
"162","2012","12850"
"181","2012","12851"
"98","2001","12852"
"55","2013","12853"
"118","1998","12854"
"61","2013","12855"
"15","2007","12856"
"91","2012","12857"
"187","1997","12858"
"112","2006","12859"
"26","2008","12860"
"51","2006","12861"
"117","2012","12862"
"54","1995","12863"
"48","2006","12864"
"151","1986","12865"
"96","1999","12866"
"121","1999","12867"
"199","1999","12868"
"80","1986","12869"
"40","1990","12870"
"130","1991","12871"
"187","1992","12872"
"86","1994","12873"
"38","1999","12874"
"165","2007","12875"
"117","2010","12876"
"53","2004","12877"
"61","1991","12878"
"83","1993","12879"
"117","1995","12880"
"18","2000","12881"
"60","1998","1057"
"18","2005","12882"
"92","2012","12883"
"65","1941","12884"
"65","1941","12884"
"53","1950","12885"
"53","1950","12885"
"17","1903","12886"
"3","1904","12887"
"3","1904","12887"
"22","1905","12888"
"22","1905","12888"
"16","1909","12889"
"16","1909","12889"
"32","1910","12890"
"32","1910","12890"
"28","1911","12891"
"28","1911","12891"
"33","1910","12892"
"33","1910","12892"
"10","1913","12893"
"10","1913","12893"
"11","1913","12894"
"11","1913","12894"
"9","1915","12895"
"5","1917","12896"
"5","1917","12896"
"10","1918","12897"
"10","1918","12897"
"12","1918","12898"
"12","1918","12898"
"9","1920","12899"
"9","1920","12899"
"10","1920","12900"
"10","1920","12900"
"41","1921","12901"
"41","1921","12901"
"43","1921","12902"
"43","1921","12902"
"57","1924","12903"
"57","1924","12903"
"59","1924","12904"
"59","1924","12904"
"61","1924","12905"
"61","1924","12905"
"19","1927","12906"
"19","1927","12906"
"21","1927","12907"
"21","1927","12907"
"29","1928","12908"
"29","1928","12908"
"50","1931","12909"
"50","1931","12909"
"22","1932","12910"
"22","1932","12910"
"11","1933","12911"
"11","1933","12911"
"41","1934","12912"
"41","1934","12912"
"41","1935","12913"
"41","1935","12913"
"19","1936","12914"
"19","1936","12914"
"8","1937","12915"
"8","1937","12915"
"77","1938","12916"
"77","1938","12916"
"42","1939","12917"
"42","1939","12917"
"43","1940","12918"
"43","1940","12918"
"63","1941","12919"
"63","1941","12919"
"32","1942","12920"
"32","1942","12920"
"41","1943","12921"
"41","1943","12921"
"24","1944","12922"
"24","1944","12922"
"59","1945","12923"
"59","1945","12923"
"55","1946","12924"
"55","1946","12924"
"49","1947","12925"
"49","1947","12925"
"37","1948","12926"
"37","1948","12926"
"41","1949","12927"
"41","1949","12927"
"15","1950","12928"
"15","1950","12928"
"15","1951","12929"
"32","1952","12930"
"34","1953","12931"
"27","1954","12932"
"26","1955","12933"
"57","1956","12934"
"78","1956","12935"
"15","1903","12936"
"2","1904","12937"
"2","1904","12937"
"21","1905","12938"
"21","1905","12938"
"13","1909","12939"
"13","1909","12939"
"38","1910","12940"
"38","1910","12940"
"27","1911","12941"
"27","1911","12941"
"35","1910","12942"
"35","1910","12942"
"12","1913","12943"
"12","1913","12943"
"13","1913","12944"
"13","1913","12944"
"10","1915","12945"
"4","1917","12946"
"4","1917","12946"
"9","1918","12947"
"9","1918","12947"
"11","1918","12948"
"11","1918","12948"
"7","1920","12949"
"7","1920","12949"
"8","1920","12950"
"8","1920","12950"
"40","1921","12951"
"40","1921","12951"
"42","1921","12952"
"42","1921","12952"
"39","1921","12953"
"56","1924","12953"
"39","1921","12953"
"56","1924","12953"
"58","1924","12954"
"58","1924","12954"
"60","1924","12955"
"60","1924","12955"
"18","1927","12956"
"18","1927","12956"
"20","1927","12957"
"20","1927","12957"
"28","1928","12958"
"28","1928","12958"
"51","1931","12959"
"51","1931","12959"
"21","1932","12960"
"21","1932","12960"
"10","1933","12961"
"10","1933","12961"
"40","1934","12962"
"40","1934","12962"
"30","1935","12963"
"30","1935","12963"
"18","1936","12964"
"18","1936","12964"
"7","1937","12965"
"7","1937","12965"
"76","1938","12966"
"76","1938","12966"
"41","1939","12967"
"41","1939","12967"
"42","1940","12968"
"42","1940","12968"
"62","1941","12969"
"62","1941","12969"
"31","1942","12970"
"31","1942","12970"
"40","1943","12971"
"40","1943","12971"
"23","1944","12972"
"23","1944","12972"
"58","1945","12973"
"58","1945","12973"
"54","1946","12974"
"54","1946","12974"
"48","1947","12975"
"48","1947","12975"
"36","1948","12976"
"36","1948","12976"
"40","1949","12977"
"40","1949","12977"
"14","1950","12978"
"14","1950","12978"
"14","1951","12979"
"31","1952","12980"
"33","1953","12981"
"26","1954","12982"
"25","1955","12983"
"56","1956","12984"
"77","1956","12985"
"38","2016","12986"
"28","1983","12987"
"39","1984","12988"
"73","1985","12989"
"45","1986","12990"
"31","1987","12991"
"45","1988","12992"
"52","1989","12993"
"34","1990","12994"
"92","1991","12995"
"41","1992","12996"
"24","1993","12997"
"36","1964","12998"
"33","1948","12999"
"33","1948","12999"
"19","1949","13000"
"19","1949","13000"
"5","1950","13001"
"5","1950","13001"
"19","1950","13002"
"19","1950","13002"
"5","1951","13003"
"33","1952","13004"
"27","1953","13005"
"23","1954","13006"
"22","1955","13007"
"36","1956","13008"
"24","1951","13009"
"50","1957","13010"
"20","1957","13011"
"35","1958","13012"
"37","1959","13013"
"38","1960","13014"
"37","1961","13015"
"57","1962","13016"
"26","1963","13017"
"4","1904","13018"
"4","1904","13018"
"1","1905","13019"
"1","1905","13019"
"1","1906","13020"
"1","1906","13020"
"1","1910","13021"
"1","1910","13021"
"40","1910","13022"
"40","1910","13022"
"1","1912","13023"
"1","1912","13023"
"1","1913","13024"
"1","1913","13024"
"19","1918","13025"
"19","1918","13025"
"1","1919","13026"
"1","1919","13026"
"16","1920","13027"
"16","1920","13027"
"3","1921","13028"
"3","1921","13028"
"1","1922","13029"
"1","1922","13029"
"1","1923","13030"
"1","1923","13030"
"4","1924","13031"
"4","1924","13031"
"1","1925","13032"
"1","1925","13032"
"24","1926","13033"
"24","1926","13033"
"5","1927","13034"
"5","1927","13034"
"22","1928","13035"
"22","1928","13035"
"8","1929","13036"
"8","1929","13036"
"12","1930","13037"
"12","1930","13037"
"8","1931","13038"
"8","1931","13038"
"18","1932","13039"
"18","1932","13039"
"7","1933","13040"
"7","1933","13040"
"1","1934","13041"
"1","1934","13041"
"28","1935","13042"
"28","1935","13042"
"21","1936","13043"
"21","1936","13043"
"1","1937","13044"
"1","1937","13044"
"10","1938","13045"
"10","1938","13045"
"9","1939","13046"
"9","1939","13046"
"41","1940","13047"
"41","1940","13047"
"25","1941","13048"
"25","1941","13048"
"29","1942","13049"
"29","1942","13049"
"26","1943","13050"
"26","1943","13050"
"20","1944","13051"
"20","1944","13051"
"9","1945","13052"
"9","1945","13052"
"17","1946","13053"
"17","1946","13053"
"37","1947","13054"
"37","1947","13054"
"32","1948","13055"
"32","1948","13055"
"18","1949","13056"
"18","1949","13056"
"4","1950","13057"
"4","1950","13057"
"5","1904","13058"
"5","1904","13058"
"3","1905","13059"
"3","1905","13059"
"6","1906","13060"
"6","1906","13060"
"7","1909","13061"
"7","1909","13061"
"5","1910","13062"
"5","1910","13062"
"1","1911","13063"
"1","1911","13063"
"2","1912","13064"
"2","1912","13064"
"2","1913","13065"
"2","1913","13065"
"11","1917","13066"
"11","1917","13066"
"22","1918","13067"
"22","1918","13067"
"5","1919","13068"
"5","1919","13068"
"19","1920","13069"
"19","1920","13069"
"5","1921","13070"
"5","1921","13070"
"2","1922","13071"
"2","1922","13071"
"19","1924","13072"
"19","1924","13072"
"14","1925","13073"
"14","1925","13073"
"25","1927","13074"
"25","1927","13074"
"18","1929","13075"
"18","1929","13075"
"32","1932","13076"
"32","1932","13076"
"14","1933","13077"
"14","1933","13077"
"21","1934","13078"
"21","1934","13078"
"34","1935","13079"
"34","1935","13079"
"28","1936","13080"
"28","1936","13080"
"15","1937","13081"
"15","1937","13081"
"29","1938","13082"
"29","1938","13082"
"39","1939","13083"
"39","1939","13083"
"51","1940","13084"
"51","1940","13084"
"27","1941","13085"
"27","1941","13085"
"42","1943","13086"
"42","1943","13086"
"53","1946","13087"
"53","1946","13087"
"18","1950","13088"
"18","1950","13088"
"8","1904","13089"
"8","1904","13089"
"7","1905","13090"
"7","1905","13090"
"8","1909","13091"
"8","1909","13091"
"13","1910","13092"
"13","1910","13092"
"2","1911","13093"
"2","1911","13093"
"11","1912","13094"
"11","1912","13094"
"3","1913","13095"
"3","1913","13095"
"38","1917","13096"
"38","1917","13096"
"21","1919","13097"
"21","1919","13097"
"24","1920","13098"
"24","1920","13098"
"7","1921","13099"
"7","1921","13099"
"10","1922","13100"
"10","1922","13100"
"32","1925","13101"
"32","1925","13101"
"22","1933","13102"
"22","1933","13102"
"61","1940","13103"
"61","1940","13103"
"30","1941","13104"
"30","1941","13104"
"9","1904","13105"
"9","1904","13105"
"10","1909","13106"
"10","1909","13106"
"10","1911","13107"
"10","1911","13107"
"5","1913","13108"
"5","1913","13108"
"1","1917","13109"
"1","1917","13109"
"1","1918","13110"
"1","1918","13110"
"1","1920","13111"
"1","1920","13111"
"34","1920","13112"
"34","1920","13112"
"10","1921","13113"
"10","1921","13113"
"10","1904","13114"
"10","1904","13114"
"9","1913","13115"
"9","1913","13115"
"2","1917","13116"
"2","1917","13116"
"2","1918","13117"
"2","1918","13117"
"9","1917","13118"
"9","1917","13118"
"3","1918","13119"
"3","1918","13119"
"1","1903","13120"
"2","1914","13121"
"15","1915","13122"
"18","1916","13123"
"4","1951","13124"
"18","1952","13125"
"26","1953","13126"
"22","1954","13127"
"21","1955","13128"
"35","1956","13129"
"17","1965","13130"
"20","1966","13131"
"36","1967","13132"
"22","1968","13133"
"29","1969","13134"
"12","1970","13135"
"41","1971","13136"
"44","1972","13137"
"89","1973","13138"
"17","1974","13139"
"38","1975","13140"
"67","1976","13141"
"49","1977","13142"
"44","1978","13143"
"55","1979","13144"
"107","1980","13145"
"72","1981","13146"
"33","1982","13147"
"22","1983","13148"
"37","1984","13149"
"71","1985","13150"
"43","1986","13151"
"32","1987","13152"
"43","1988","13153"
"50","1989","13154"
"32","1990","13155"
"93","1991","13156"
"42","1992","13157"
"22","1993","13158"
"36","2016","13159"
"5","1903","13160"
"6","1914","13161"
"29","1915","13162"
"26","1916","13163"
"23","1951","13164"
"49","1957","13165"
"18","1965","13166"
"21","1966","13167"
"37","1967","13168"
"23","1968","13169"
"30","1969","13170"
"13","1970","13171"
"42","1971","13172"
"45","1972","13173"
"90","1973","13174"
"18","1974","13175"
"39","1975","13176"
"68","1976","13177"
"50","1977","13178"
"45","1978","13179"
"56","1979","13180"
"108","1980","13181"
"73","1981","13182"
"34","1982","13183"
"23","1983","13184"
"38","1984","13185"
"72","1985","13186"
"44","1986","13187"
"33","1987","13188"
"44","1988","13189"
"51","1989","13190"
"33","1990","13191"
"94","1991","13192"
"43","1992","13193"
"23","1993","13194"
"37","2016","13195"
"10","1903","13196"
"13","1914","13197"
"43","1915","13198"
"34","1916","13199"
"90","1971","13200"
"139","1973","13201"
"126","1992","13202"
"20","1914","13203"
"52","1915","13204"
"127","1992","13205"
"1","1915","13206"
"1","1916","13207"
"7","1915","13208"
"12","1915","13209"
"13","1915","13210"
"3","1917","13211"
"3","1917","13211"
"10","1917","13212"
"10","1917","13212"
"3","1914","13213"
"16","1915","13214"
"19","1916","13215"
"7","1914","13216"
"30","1915","13217"
"30","1916","13218"
"14","1914","13219"
"44","1915","13220"
"35","1916","13221"
"53","1915","13222"
"2","1916","13223"
"19","1957","13224"
"34","1958","13225"
"36","1959","13226"
"37","1960","13227"
"36","1961","13228"
"56","1962","13229"
"25","1963","13230"
"35","1964","13231"
"40","1939","13232"
"40","1939","13232"
"71","1939","13233"
"71","1939","13233"
"6","1939","13234"
"6","1939","13234"
"9","1944","13235"
"9","1944","13235"
"18","1948","13236"
"18","1948","13236"
"22","1985","13237"
"89","1989","13238"
"162","1994","1362"
"175","1994","13239"
"66","2002","13240"
"18","1909","13241"
"18","1909","13241"
"8","1910","13242"
"8","1910","13242"
"152","2004","1226"
"113","1992","1059"
"22","1996","681"
"24","1997","6761"
"134","1995","818"
"173","1997","819"
"45","2001","3696"
"83","2008","3697"
"2","2001","430"
"151","2007","3698"
"86","1974","6762"
"86","1962","6776"
"21","1921","6763"
"21","1921","6763"
"25","1923","6764"
"25","1923","6764"
"29","1924","6765"
"29","1924","6765"
"5","1929","6766"
"5","1929","6766"
"69","1933","6767"
"69","1933","6767"
"13","1950","6768"
"13","1950","6768"
"43","1952","6769"
"87","1953","6770"
"14","1958","6771"
"41","1960","6772"
"21","1962","6773"
"126","1971","6774"
"50","1972","6775"
"108","1975","6778"
"37","1975","6777"
"42","1968","13243"
"98","1980","820"
"71","1975","6793"
"71","1969","13244"
"31","1967","6795"
"73","1935","6796"
"73","1935","6796"
"5","1964","6797"
"5","1967","6798"
"141","1977","13245"
"157","1978","13246"
"84","1978","13247"
"13","1912","6779"
"13","1912","6779"
"22","1913","6780"
"22","1913","6780"
"12","1922","6781"
"12","1922","6781"
"13","1923","6782"
"13","1923","6782"
"27","1924","6783"
"27","1924","6783"
"32","1928","6784"
"32","1928","6784"
"23","1929","6785"
"23","1929","6785"
"38","1932","6786"
"38","1932","6786"
"72","1933","6787"
"72","1933","6787"
"37","1934","6788"
"37","1934","6788"
"44","1935","6789"
"44","1935","6789"
"48","1936","6790"
"48","1936","6790"
"25","1943","6791"
"25","1943","6791"
"91","1969","6792"
"43","1928","6802"
"43","1928","6802"
"10","1906","6803"
"10","1906","6803"
"19","1919","6804"
"19","1919","6804"
"93","1979","6805"
"97","1980","6806"
"114","2009","3699"
"13","2009","1504"
"75","2012","3700"
"88","2013","3701"
"85","2013","3702"
"11","2014","3703"
"68","2014","3704"
"69","2014","3705"
"110","2014","3706"
"20","2015","3708"
"133","2014","3707"
"21","2015","3716"
"70","2015","3709"
"130","2015","3711"
"135","2015","3712"
"162","2015","3710"
"10","2016","3713"
"52","2016","3715"
"15","2017","3714"
"149","2015","3717"
"105","2015","3718"
"82","2013","3719"
"69","2015","3720"
"39","2016","3721"
"53","2015","3722"
"6","2009","3723"
"5","2009","1505"
"32","2014","3724"
"30","1995","1067"
"46","1998","3726"
"121","1997","3725"
"95","2004","3733"
"83","2004","3734"
"105","2004","3735"
"23","2005","3736"
"41","2005","3737"
"77","2005","3738"
"78","2005","3739"
"63","2005","3740"
"160","2005","3741"
"162","2005","3742"
"13","2006","3743"
"32","2006","3744"
"58","2006","3745"
"80","2006","3746"
"168","2006","3747"
"110","2006","13248"
"4","2007","13249"
"55","2007","13250"
"75","2007","13251"
"56","2007","13252"
"78","2007","13253"
"79","2007","13254"
"143","2007","13255"
"164","2007","13256"
"38","2008","13257"
"91","2008","13258"
"97","2008","13259"
"145","2008","13260"
"14","2009","13261"
"62","2009","13262"
"133","2009","13263"
"20","2010","13264"
"27","2009","13265"
"42","2009","13266"
"47","2009","13267"
"88","2009","13268"
"118","2009","13269"
"19","2010","3727"
"21","2010","13270"
"74","2010","13271"
"91","2010","13272"
"56","2010","13273"
"75","2010","13274"
"90","2010","3728"
"136","2010","13275"
"61","2011","13276"
"31","2011","13277"
"41","2011","13278"
"51","2011","13279"
"43","2011","13280"
"62","2011","3729"
"129","2011","13281"
"147","2011","13282"
"136","2011","13283"
"12","2012","13284"
"71","2012","13285"
"99","2012","13286"
"58","2012","13287"
"142","2012","13288"
"184","2012","13289"
"84","2013","3730"
"119","2013","13290"
"124","2013","13291"
"120","2013","13292"
"34","2014","13293"
"59","2008","13294"
"185","2012","13295"
"170","2015","13296"
"145","2010","3731"
"101","2013","13297"
"115","2012","13298"
"141","2008","13299"
"32","2008","13300"
"118","2013","13301"
"114","2010","13302"
"177","2015","13303"
"23","2016","13304"
"67","2014","13305"
"75","2005","13306"
"161","2005","13307"
"60","2012","13308"
"47","2014","13309"
"126","2012","1774"
"10","2005","13310"
"147","2005","13311"
"150","2008","13312"
"101","2008","13313"
"97","2012","13314"
"84","2004","13315"
"62","2005","13316"
"59","2006","13317"
"50","2008","13318"
"41","2009","13319"
"78","2010","13320"
"44","2011","13321"
"86","2012","13322"
"110","2008","13323"
"81","2013","13324"
"53","2016","3732"
"20","2016","13325"
"67","2004","13326"
"101","2005","13327"
"76","2007","13328"
"29","2008","13329"
"55","2006","13330"
"16","2010","13331"
"101","2006","13332"
"126","2009","13333"
"93","2011","1862"
"13","2015","13334"
"143","2004","13335"
"57","2012","13336"
"112","2007","13337"
"9","2007","13338"
"31","2009","13339"
"66","2015","13340"
"67","2015","13341"
"114","2015","13342"
"134","2004","13343"
"18","2016","13344"
"80","2007","13345"
"23","2012","13346"
"148","2005","13347"
"142","2004","13348"
"54","2016","13349"
"15","2009","13350"
"48","2014","13351"
"16","2011","13352"
"79","2010","13353"
"49","2014","13354"
"129","2004","13355"
"197","1992","6807"
"57","1993","13356"
"55","1993","13357"
"58","1993","13358"
"124","1990","1967"
"12","1983","13359"
"47","1986","1065"
"48","2013","13360"
"54","2014","13361"
"49","2013","13362"
"55","2014","13363"
"144","2007","1968"
"145","2007","1969"
"121","1982","13364"
"120","1982","13365"
"122","1982","13366"
"119","1982","1068"
"1","1953","1060"
"95","1959","13367"
"1","1960","13368"
"155","1965","13369"
"133","1974","13370"
"144","1986","13371"
"59","1979","13372"
"117","1983","13373"
"47","1992","13374"
"48","1986","1061"
"134","1980","13375"
"56","2004","1255"
"109","1986","13376"
"41","1998","13377"
"32","2002","13378"
"94","1995","13379"
"237","1992","13380"
"44","2001","13381"
"58","1987","13382"
"63","1998","13383"
"102","1999","13384"
"103","1999","13385"
"31","1995","13386"
"138","2002","13387"
"25","2001","13388"
"85","1998","13389"
"145","1995","13390"
"27","2002","13391"
"108","1998","13392"
"155","1997","13393"
"5","1991","13394"
"51","1986","13395"
"139","1987","13396"
"223","1992","13397"
"163","1994","13398"
"104","1997","13399"
"121","1990","13400"
"39","1996","13401"
"91","1998","13402"
"39","2002","13403"
"58","1990","13404"
