"ID","ACT_NO","YEAR","DATE","ACT_NAME_ID"
"C2004A02633","74","1982","1982-09-06","6871"
"C2004A02634","75","1982","1982-09-06","6872"
"C2004A03135","96","1985","1985-09-26","6873"
"C2004A03136","97","1985","1985-09-26","6874"
"C2004A03137","98","1985","1985-09-26","6875"
"C2004A03325","84","1986","1986-06-25","6876"
"C2004A03326","85","1986","1986-06-25","6877"
"C2004A03327","86","1986","1986-06-25","6878"
"C2004C00352","58","1955",,"1075"
"C1962A00043","43","1962","1962-05-28","6879"
"C2004C07613","57","1955","2009-12-08","6880"
"C1965A00087","87","1965","1965-12-04","6881"
"C1965A00085","85","1965","1965-12-04","6882"
"C1939A00035","35","1939","1939-09-26","6883"
"C1944A00037","37","1944","1944-10-06","6884"
"C1947A00073","73","1947","1947-12-04","6885"
"C1950A00057","57","1950","1950-12-14","6886"
"C1953A00014","14","1953","1953-04-08","6887"
"C1956A00040","40","1956","1956-06-27","6888"
"C1958A00065","65","1958","1958-10-08","6889"
"C1959A00045","45","1959","1959-05-22","6890"
"C1966A00015","15","1966","1966-05-18","6891"
"C1939A00080","80","1939","1939-12-15","6892"
"C1956A00090","90","1956","1956-11-08","6893"
"C1936A00057","57","1936","1936-11-23","6894"
"C1939A00083","83","1939","1939-12-15","6895"
"C1936A00056","56","1936","1936-11-23","6896"
"C1936A00079","79","1936","1936-12-07","6897"
"C1940A00028","28","1940","1940-06-01","6898"
"C1939A00049","49","1939","1939-12-11","6899"
"C1936A00058","58","1936","1936-11-23","6900"
"C1941A00010","10","1941","1941-04-07","6901"
"C1938A00057","57","1938","1938-12-10","6902"
"C1936A00064","64","1936","1936-12-01","6903"
"C1905A00020","20","1905","1905-12-21","6904"
"C1912A00019","19","1912","1912-11-06","6905"
"C1919A00007","7","1919","1919-10-02","6906"
"C1922A00025","25","1922","1922-10-18","6907"
"C1936A00075","75","1936","1936-12-07","6908"
"C1948A00076","76","1948","1948-12-17","6909"
"C2004C07638","20","1955","2009-12-08","6910"
"C1958A00042","42","1958","1958-09-23","6911"
"C1994A00156","156","1994","1994-12-13","6912"
"C2004A01593","163","1976","1976-12-09","6913"
"C2004A01929","130","1978","1978-10-31","6914"
"C2004A02421","43","1981","1981-05-13","6915"
"C1965A00111","111","1965","1965-12-18","6916"
"C1966A00039","39","1966","1966-09-27","6917"
"C1967A00030","30","1967","1967-05-23","6918"
"C1971A00057","57","1971","1971-05-25","6919"
"C2004A03613","20","1988","1988-05-11","6920"
"C2004A04124","49","1991","1991-04-24","6921"
"C2004A04397","106","1992","1992-07-09","6922"
"C2004A00363","106","1998","1998-07-30","6923"
"C2004A05347","36","1998","1998-04-22","6924"
"C2004A05135","28","1997","1997-04-10","6925"
"C2004A05156","58","1997","1997-04-30","6926"
"C2004A02274","73","1980","1980-05-29","6927"
"C2004A03782","34","1989","1989-05-30","6928"
"C2004A04513","222","1992","1992-12-24","6929"
"C2004A03258","17","1986","1986-05-13","6930"
"C2004A03249","8","1986","1986-05-01","6931"
"C2004C07689","50","1975","2009-12-08","6932"
"C1945A00046","46","1945","1945-10-11","6933"
"C1946A00044","44","1946","1946-08-15","6934"
"C2004C07741","46","1948","2009-12-08","6935"
"C1939A00075","75","1939","1939-12-15","6936"
"C1944A00010","10","1944","1944-04-05","6937"
"C1932A00057","57","1932","1932-12-02","6938"
"C1947A00028","28","1947","1947-06-11","6939"
"C1948A00058","58","1948","1948-12-06","6940"
"C1949A00050","50","1949","1949-10-27","6941"
"C1949A00075","75","1949","1949-10-28","6942"
"C1944A00040","40","1944","1944-11-27","6943"
"C2004C07751","49","1971","2009-12-08","6944"
"C1972A00123","123","1972","1972-11-02","6945"
"C2004A01597","167","1976","1976-12-10","6946"
"C2004A00137","79","1974","1974-10-08","6947"
"C2004C07755","68","1963","2009-12-08","6948"
"C1964A00129","129","1964","1964-11-24","6949"
"C1965A00040","40","1965","1965-06-03","6950"
"C2004C07757","90","1966","2009-12-08","6951"
"C1967A00106","106","1967","1967-11-14","6952"
"C1968A00013","13","1968","1968-05-15","6953"
"C1969A00007","7","1969","1969-04-08","6954"
"C1965A00101","101","1965","1965-12-13","6955"
"C1966A00091","91","1966","1966-10-29","6956"
"C1967A00107","107","1967","1967-11-14","6957"
"C1969A00072","72","1969","1969-09-26","6958"
"C2004A04207","132","1991","1991-09-02","6959"
"C1916A00041","41","1916","1916-12-21","6960"
"C1917A00014","14","1917","1917-07-27","6961"
"C2004A00296","74","1975","1975-06-19","6962"
"C2004A00105","46","1974","1974-08-21","6963"
"C1966A00081","81","1966","1966-10-29","6964"
"C1969A00067","67","1969","1969-09-12","6965"
"C1970A00064","64","1970","1970-10-14","6966"
"C2004A05109","7","1997","1997-03-05","6967"
"C2004A03487","78","1987","1987-06-05","6968"
"C2004A03727","134","1988","1988-12-22","6969"
"C2004A03841","93","1989","1989-06-27","6970"
"C2004A04361","70","1992","1992-06-26","6971"
"C2004A04582","27","1993","1993-06-09","6972"
"C2004A04754","78","1994","1994-06-21","6973"
"C2004A04283","208","1991","1991-12-24","6974"
"C2004A04519","228","1992","1992-12-24","6975"
"C2004A04821","148","1994","1994-12-08","6976"
"C2004A04888","35","1995","1995-04-12","6977"
"C2004A00562","171","1999","1999-12-10","6978"
"C2004A04968","118","1995","1995-10-17","6979"
"C2004C01275","157","1997",,"6980"
"C2004A05183","87","1997","1997-06-27","6981"
"C2004A04147","72","1991","1991-06-25","6982"
"C2004A00346","69","1998","1998-06-30","6983"
"C2004A04342","51","1992","1992-06-17","6984"
"C2004A03270","29","1986","1986-05-19","6985"
"C1969A00054","54","1969","1969-06-14","6986"
"C1972A00070","70","1972","1972-08-31","6987"
"C1968A00034","34","1968","1968-06-13","6988"
"C2004A00287","65","1975","1975-06-19","6989"
"C1971A00063","63","1971","1971-05-25","6990"
"C1927A00024","24","1927","1927-04-08","6991"
"C1963A00088","88","1963","1963-10-31","6992"
"C1966A00014","14","1966","1966-05-18","6993"
"C2004A04674","119","1993","1993-12-24","6994"
"C2005C00097","152","1992","2005-03-01","359"
"C2004A05245","156","1997","1997-10-24","6995"
"C2004A00527","136","1999","1999-10-21","6996"
"C1915A00020","20","1915","1915-07-23","6997"
"C1916A00021","21","1916","1916-05-30","6998"
"C1915A00032","32","1915","1915-09-06","6999"
"C2004A03751","3","1989","1989-01-25","7000"
"C2004A00591","174","1999","1999-12-22","7001"
"C1948A00074","74","1948","1948-12-17","7002"
"C1920A00002","2","1920","1920-04-30","7003"
"C1947A00041","41","1947","1947-06-12","7004"
"C1920A00017","17","1920","1920-05-29","7005"
"C2004C00651","53","1948",,"511"
"C1914A00035","35","1914","1914-12-21","7006"
"C1916A00022","22","1916","1916-05-30","7007"
"C1917A00023","23","1917","1917-09-15","7008"
"C1918A00013","13","1918","1918-06-11","7009"
"C1920A00018","18","1920","1920-05-29","7010"
"C1915A00021","21","1915","1915-07-23","7011"
"C1915A00022","22","1915","1915-07-31","7012"
"C1915A00050","50","1915","1915-11-15","7013"
"C1916A00023","23","1916","1916-05-30","7014"
"C1916A00024","24","1916","1916-05-30","7015"
"C1918A00014","14","1918","1918-06-11","7016"
"C1917A00024","24","1917","1917-09-20","7017"
"C1914A00034","34","1914","1914-12-21","7018"
"C1915A00028","28","1915","1915-09-02","7019"
"C1916A00025","25","1916","1916-05-30","7020"
"C1920A00005","5","1920","1920-05-19","7021"
"C1921A00008","8","1921","1921-10-17","7022"
"C1922A00013","13","1922","1922-09-25","7023"
"C1924A00011","11","1924","1924-08-15","7024"
"C1925A00025","25","1925","1925-09-26","7025"
"C1926A00043","43","1926","1926-08-16","7026"
"C1928A00021","21","1928","1928-06-22","7027"
"C1929A00020","20","1929","1929-09-13","7028"
"C1930A00053","53","1930","1930-08-18","7029"
"C1932A00019","19","1932","1932-05-28","7030"
"C1933A00061","61","1933","1933-12-15","7031"
"C1934A00028","28","1934","1934-08-04","7032"
"C1936A00020","20","1936","1936-05-28","7033"
"C1937A00014","14","1937","1937-09-03","7034"
"C1938A00065","65","1938","1938-12-10","7035"
"C1940A00001","1","1940","1940-05-17","7036"
"C1941A00014","14","1941","1941-04-07","7037"
"C1942A00028","28","1942","1942-06-09","7038"
"C1943A00043","43","1943","1943-09-30","7039"
"C1944A00035","35","1944","1944-10-06","7040"
"C1945A00018","18","1945","1945-08-03","7041"
"C1946A00019","19","1946","1946-07-04","7042"
"C1947A00030","30","1947","1947-06-11","7043"
"C1948A00022","22","1948","1948-06-24","7044"
"C1949A00022","22","1949","1949-06-30","7045"
"C1948A00029","29","1948","1948-06-24","7046"
"C1964A00006","6","1964","1964-05-04","7047"
"C2004A01957","158","1978","1978-11-28","7048"
"C2004A02941","77","1984","1984-06-25","7049"
"C2004C07864","123","1965","2009-12-08","7050"
"C1968A00050","50","1968","1968-06-21","7051"
"C2004A02300","99","1980","1980-06-06","7052"
"C1926A00010","10","1926","1926-03-22","7053"
"C1931A00020","20","1931","1931-08-07","7054"
"C1932A00037","37","1932","1932-10-05","7055"
"C1933A00071","71","1933","1933-12-15","7056"
"C1934A00036","36","1934","1934-08-04","7057"
"C1935A00043","43","1935","1935-10-25","7058"
"C1936A00047","47","1936","1936-10-12","7059"
"C1948A00026","26","1948","1948-06-24","7060"
"C1961A00091","91","1961","1961-10-27","7061"
"C1962A00083","83","1962","1962-12-12","7062"
"C1966A00023","23","1966","1966-05-19","7063"
"C2004C00653","28","1958",,"7064"
"C1948A00052","52","1948","1948-11-25","7065"
"C1955A00064","64","1955","1955-11-04","7066"
"C1957A00056","56","1957","1957-11-20","7067"
"C1963A00087","87","1963","1963-10-31","98"
"C1965A00023","23","1965","1965-05-28","7068"
"C1930A00014","14","1930","1930-07-18","7069"
"C1920A00030","30","1920","1920-10-11","7070"
"C1921A00002","2","1921","1921-05-27","7071"
"C2004C07878","92","1980","2009-12-08","7072"
"C1935A00062","62","1935","1935-12-09","7073"
"C1948A00066","66","1948","1948-12-09","7074"
"C2004C07879","10","1960","2009-12-08","7075"
"C1949A00033","33","1949","1949-07-12","7076"
"C1952A00011","11","1952","1952-05-30","7077"
"C1956A00021","21","1956","1956-05-16","7078"
"C1933A00067","67","1933","1933-12-15","7079"
"C1958A00029","29","1958","1958-05-21","7080"
"C1930A00078","78","1930","1930-12-23","7081"
"C1935A00065","65","1935","1935-12-09","7082"
"C1931A00048","48","1931","1931-11-04","7083"
"C1934A00060","60","1934","1934-12-17","7084"
"C1951A00082","82","1951","1951-12-13","7085"
"C1932A00071","71","1932","1932-12-05","7086"
"C1935A00015","15","1935","1935-04-12","7087"
"C1946A00025","25","1946","1946-08-09","7088"
"C1948A00049","49","1948","1948-11-25","7089"
"C1952A00062","62","1952","1952-10-21","7090"
"C1954A00071","71","1954","1954-11-12","7091"
"C1958A00059","59","1958","1958-10-02","7092"
"C1963A00084","84","1963","1963-10-31","7093"
"C2004C07880","98","1968","2009-12-08","7094"
"C1973A00160","160","1973","1973-12-03","7095"
"C2004A00122","64","1974","1974-10-01","7096"
"C1946A00079","79","1946","1946-12-14","7097"
"C2004A01460","29","1976","1976-05-03","7098"
"C2014C00542","65","2008","2014-08-08","1432"
"C1933A00042","42","1933","1933-12-12","7099"
"C1934A00010","10","1934","1934-07-27","7100"
"C1935A00011","11","1935","1935-04-10","7101"
"C1936A00002","2","1936","1936-03-20","7102"
"C1934A00059","59","1934","1934-12-17","7103"
"C1935A00055","55","1935","1935-12-06","7104"
"C1938A00053","53","1938","1938-12-02","7105"
"C1946A00071","71","1946","1946-12-14","7106"
"C2004A03783","35","1989","1989-05-30","7107"
"C1946A00024","24","1946","1946-08-09","7108"
"C1948A00048","48","1948","1948-11-25","7109"
"C1954A00070","70","1954","1954-11-12","7110"
"C1958A00058","58","1958","1958-10-02","7111"
"C1960A00002","2","1960","1960-04-06","7112"
"C1963A00083","83","1963","1963-10-31","7113"
"C1965A00156","156","1965","1965-12-18","7114"
"C2004C07881","97","1968","2009-12-08","7115"
"C1970A00038","38","1970","1970-06-24","7116"
"C1973A00159","159","1973","1973-12-03","7117"
"C2004A00120","62","1974","1974-10-01","7118"
"C1946A00080","80","1946","1946-12-14","7119"
"C2004A01459","28","1976","1976-05-03","7120"
"C1942A00019","19","1942","1942-06-05","7121"
"C1943A00015","15","1943","1943-03-29","7122"
"C1944A00015","15","1944","1944-04-06","7123"
"C1945A00056","56","1945","1945-10-11","7124"
"C1946A00027","27","1946","1946-08-13","7125"
"C2004C07906","149","1982","2009-12-08","7126"
"C2004A03361","120","1986","1986-12-02","7127"
"C2004A04971","121","1995","1995-11-02","7128"
"C2004A00410","12","1999","1999-04-08","7129"
"C2004C00714","160","1987",,"333"
"C1924A00023","23","1924","1924-09-17","7130"
"C1927A00010","10","1927","1927-04-08","7131"
"C1928A00012","12","1928","1928-05-22","7132"
"C1930A00010","10","1930","1930-06-05","7133"
"C1931A00002","2","1931","1931-03-25","7134"
"C1934A00033","33","1934","1934-08-04","7135"
"C1939A00044","44","1939","1939-12-06","7136"
"C1940A00092","92","1940","1940-12-17","7137"
"C1944A00045","45","1944","1944-12-07","7138"
"C1947A00042","42","1947","1947-06-12","7139"
"C2004A05181","85","1997","1997-06-27","7140"
"C2004A05182","86","1997","1997-06-27","7141"
"C2004C07907","7","1929","2009-12-08","7142"
"C1937A00039","39","1937","1937-09-16","7143"
"C1941A00016","16","1941","1941-04-07","7144"
"C1954A00040","40","1954","1954-10-29","7145"
"C1957A00041","41","1957","1957-09-12","7146"
"C1969A00002","2","1969","1969-04-08","7147"
"C1973A00142","142","1973","1973-11-22","7148"
"C1929A00027","27","1929","1929-12-16","7149"
"C2004A02077","67","1979","1979-06-15","7150"
"C2004C07910","65","1979","2009-12-08","7151"
"C2004A02363","162","1980","1980-12-10","7152"
"C2004A03302","61","1986","1986-06-24","7153"
"C2004A03889","141","1989","1989-11-23","7154"
"C2004A04804","131","1994","1994-10-21","7155"
"C2004A02076","66","1979","1979-06-15","7156"
"C2004C07911","6","1929","2009-12-08","7157"
"C1930A00048","48","1930","1930-08-18","7158"
"C1936A00094","94","1936","1936-12-07","7159"
"C1945A00023","23","1945","1945-08-16","7160"
"C1953A00036","36","1953","1953-04-17","7161"
"C1954A00039","39","1954","1954-10-29","7162"
"C1961A00025","25","1961","1961-05-19","7163"
"C1963A00062","62","1963","1963-10-28","7164"
"C1973A00141","141","1973","1973-11-22","7165"
"C2004A02078","68","1979","1979-06-15","7166"
"C2004C07913","11","1955","2009-12-08","7167"
"C2004A02364","163","1980","1980-12-10","7168"
"C2004A03303","62","1986","1986-06-24","7169"
"C1942A00055","55","1942","1942-10-06","7170"
"C1912A00032","32","1912","1912-12-24","7171"
"C1917A00028","28","1917","1917-09-22","7172"
"C1945A00051","51","1945","1945-10-11","7173"
"C1950A00007","7","1950","1950-07-01","7174"
"C1951A00054","54","1951","1951-12-11","7175"
"C1950A00070","70","1950","1950-12-14","7176"
"C1950A00008","8","1950","1950-07-01","7177"
"C1951A00055","55","1951","1951-12-11","7178"
"C1950A00071","71","1950","1950-12-14","7179"
"C1945A00050","50","1945","1945-10-11","7180"
"C1950A00009","9","1950","1950-07-01","7181"
"C1951A00053","53","1951","1951-12-11","7182"
"C1950A00069","69","1950","1950-12-14","7183"
"C2004C07926","89","1971","2009-12-08","7184"
"C1972A00110","110","1972","1972-10-31","7185"
"C1962A00099","99","1962","1962-12-14","7186"
"C1964A00024","24","1964","1964-05-26","7187"
"C1967A00032","32","1967","1967-05-24","7188"
"C1970A00050","50","1970","1970-06-24","7189"
"C1971A00053","53","1971","1971-05-25","7190"
"C2004C07928","111","1972","2009-12-08","7191"
"C1973A00063","63","1973","1973-06-18","7192"
"C2004A00123","65","1974","1974-10-01","7193"
"C2004A00208","152","1974","1974-12-17","7194"
"C2004A01502","71","1976","1976-06-10","7195"
"C2004A01681","43","1977","1977-06-07","7196"
"C2004A01870","71","1978","1978-06-22","7197"
"C2004A02041","31","1979","1979-06-07","7198"
"C2004A02251","50","1980","1980-05-23","7199"
"C2004A02441","63","1981","1981-06-12","7200"
"C2004A02873","9","1984","1984-04-04","7201"
"C2004A03123","84","1985","1985-06-06","7202"
"C2004A03260","19","1986","1986-05-13","7203"
"C2004A01730","92","1977","1977-09-12","7204"
"C2004A02059","49","1979","1979-06-14","7205"
"C1946A00052","52","1946","1946-08-15","7206"
"C2004A05081","62","1996","1996-11-27","7207"
"C2004A05198","108","1997","1997-06-30","7208"
"C2004A00388","124","1998","1998-12-21","7209"
"C2004A04027","96","1990","1990-11-29","7210"
"C2004C00827","65","1993",,"104"
"C2004A03499","90","1987","1987-06-05","7211"
"C2004A03993","62","1990","1990-06-16","7212"
"C2004C07939","58","1974","2009-12-08","7213"
"C2004A00209","153","1974","1974-12-17","7214"
"C2004A04097","22","1991","1991-02-22","7215"
"C1950A00055","55","1950","1950-12-14","7216"
"C1956A00075","75","1956","1956-10-29","7217"
"C1936A00024","24","1936","1936-05-28","7218"
"C2004C01016","2","1999",,"305"
"C2004A00042","115","1973","1973-10-26","602"
"C2004A03898","150","1989","1989-11-27","603"
"C2005A00032","32","2005","2005-03-22","1552"
"C2004A02943","79","1984","1984-06-25","7219"
"C2013A00018","18","2013","2013-03-27","1694"
"C2004A00297","75","1975","1975-06-19","604"
"C2004A01810","11","1978","1978-04-10","605"
"C2004A01615","186","1976","1976-12-15","606"
"C2004A03932","1","1990","1990-01-17","7220"
"C1968A00154","154","1968","1968-12-10","3975"
"C2004A03405","164","1986","1986-12-18","607"
"C2004A03443","34","1987","1987-06-02","608"
"C2004A01620","191","1976","1976-12-16","609"
"C2004A00528","139","1999","1999-11-03","622"
"C2004A01188","96","2003","2003-10-14","3988"
"C2009A00094","94","2009","2009-09-29","3989"
"C2015A00010","10","2015","2015-03-05","2002"
"C1901A00002","2","1901","1901-07-12","108"
"C2004A00621","29","2000","2000-04-19","710"
"C2004A01401","91","1975","1975-08-28","109"
"C2004A03501","92","1987","1987-09-18","691"
"C2004A01697","59","1977","1977-06-16","111"
"C2004A03627","34","1988","1988-05-22","112"
"C2004A02884","20","1984","1984-04-26","624"
"C2004A01537","106","1976","1976-10-26","4026"
"C2004A04817","144","1994","1994-12-08","2164"
"C2004A03332","91","1986","1986-09-03","7221"
"C2004A01302","68","2004","2004-06-22","1143"
"C2004A05206","112","1997","1997-07-07","555"
"C2006A00026","26","2006","2006-04-06","1302"
"C2006A00027","27","2006","2006-04-06","1303"
"C2004A05208","114","1997","1997-07-07","557"
"C2013A00076","76","2013","2013-06-28","1927"
"C1997A00223","223","1997",,"1928"
"C1954A00081","81","1954","1954-11-18","7222"
"C1972A00076","76","1972","1972-09-27","7223"
"C2004A04747","71","1994","1994-06-21","1"
"C2004A04717","41","1994","1994-03-15","2"
"C1963A00074","74","1963","1963-10-31","7224"
"C1923A00033","33","1923","1923-09-01","306"
"C1920A00050","50","1920","1920-12-02","712"
"C1952A00101","101","1952","1952-11-18","713"
"C2004A00016","190","1973","1973-12-17","4102"
"C2004A00012","189","1973","1973-12-17","721"
"C2014A00117","117","2014","2014-11-11","2213"
"C2004A00870","103","2001","2001-09-04","558"
"C1947A00022","22","1947","1947-06-10","4103"
"C1905A00013","13","1905","1905-11-23","113"
"C1970A00057","57","1970","1970-09-01","334"
"C2004A04818","145","1994","1994-12-08","847"
"C2004A04986","136","1995","1995-12-05","4122"
"C2004A02408","30","1981","1981-04-14","396"
"C2004A04118","43","1991","1991-03-27","4124"
"C1960A00048","48","1960","1960-11-02","397"
"C2004A02304","103","1980","1980-06-06","398"
"C2004A03665","72","1988","1988-06-24","4125"
"C2006A00169","169","2006","2006-12-12","1323"
"C2006A00170","170","2006","2006-12-12","2224"
"C2004A00389","126","1998","1998-12-21","513"
"C2005A00144","144","2005","2005-12-14","2227"
"C2007A00139","139","2007","2007-09-03","1335"
"C2004A01626","197","1976","1976-12-20","4131"
"C1938A00059","59","1938","1938-12-10","4134"
"C2004A01624","195","1976","1976-12-20","4142"
"C1971A00081","81","1971","1971-10-20","4154"
"C1971A00082","82","1971","1971-10-20","4162"
"C1971A00083","83","1971","1971-10-20","4167"
"C2004A00192","136","1974","1974-12-09","7225"
"C1920A00028","28","1920","1920-10-07","7226"
"C2004A02796","79","1983","1983-11-03","260"
"C2013A00058","58","2013","2013-06-21","1888"
"C2005A00122","122","2005","2005-10-19","2252"
"C1933A00060","60","1933","1933-12-15","723"
"C1970A00113","113","1970","1970-11-11","4185"
"C2017A00043","43","2017","2017-06-19","2101"
"C1953A00031","31","1953","1953-04-15","626"
"C2004A05249","152","1997","1997-10-24","463"
"C2004A05248","151","1997","1997-10-24","692"
"C2007A00053","53","2007","2007-04-12","1324"
"C2005A00093","93","2005","2005-07-06","1247"
"C2004A04220","145","1991","1991-10-21","261"
"C2004A00233","11","1975","1975-03-13","262"
"C2013A00071","71","2013","2013-06-27","1810"
"C2004A00848","81","2001","2001-07-10","2270"
"C2004A01449","18","1976","1976-04-07","515"
"C2013A00079","79","2013","2013-06-28","1846"
"C2004A03599","6","1988","1988-03-09","724"
"C2004A04154","79","1991","1991-06-26","7227"
"C2004A05056","45","1996","1996-10-25","12"
"C2004A03647","54","1988","1988-06-15","741"
"C2009A00026","26","2009","2009-03-26","2293"
"C2004A01242","8","2004","2004-03-10","1213"
"C2011A00180","180","2011","2011-12-05","2305"
"C2004A01243","9","2004","2004-03-10","1214"
"C2004A02700","141","1982","1982-12-31","7228"
"C2004A02701","142","1982","1982-12-31","7229"
"C2004A04285","210","1991","1991-12-24","856"
"C1959A00006","6","1959","1959-04-23","857"
"C1959A00007","7","1959","1959-04-23","859"
"C1966A00033","33","1966","1966-06-01","121"
"C1932A00073","73","1932","1932-12-05","4301"
"C2004A01667","29","1977","1977-05-16","7230"
"C2004A01793","155","1977","1977-11-10","4302"
"C2004A04071","140","1990","1990-12-28","4304"
"C1909A00027","27","1909","1909-12-13","860"
"C2004A03003","139","1984","1984-10-25","19"
"C2015A00061","61","2015","2015-06-16","2334"
"C2015A00062","62","2015","2015-06-16","2336"
"C1969A00083","83","1969","1969-09-26","7231"
"C2004A03368","127","1986","1986-12-09","629"
"C2004A04131","56","1991","1991-04-24","630"
"C2004A02007","208","1978","1978-12-06","4348"
"C2004A04759","83","1994","1994-06-23","632"
"C2004A02843","126","1983","1983-12-21","4356"
"C2004A02088","78","1979","1979-06-25","4357"
"C2004A01953","154","1978","1978-11-24","4366"
"C2004A03172","133","1985","1985-11-22","7232"
"C2004A02082","72","1979","1979-06-15","4368"
"C2015A00022","22","2015","2015-03-19","2350"
"C2004A03248","7","1986","1986-04-14","1889"
"C2016A00088","88","2016","2016-12-01","2089"
"C2005A00113","113","2005","2005-09-12","1283"
"C2016A00087","87","2016","2016-12-01","2088"
"C2010A00067","67","2010","2010-06-28","1549"
"C2004A03131","92","1985","1985-08-26","363"
"C2011A00126","126","2011","2011-11-03","1657"
"C2011A00127","127","2011","2011-11-03","1660"
"C2015A00111","111","2015","2015-06-30","2030"
"C1965A00042","42","1965","1965-06-03","4422"
"C1967A00104","104","1967","1967-11-14","4426"
"C2004A00093","34","1974","1974-08-02","743"
"C2006A00035","35","2006","2006-05-03","1304"
"C1959A00083","83","1959","1959-12-02","4436"
"C1926A00041","41","1926","1926-08-16","4438"
"C1963A00089","89","1963","1963-10-31","4455"
"C1959A00081","81","1959","1959-12-02","4466"
"C1959A00082","82","1959","1959-12-02","4467"
"C1905A00015","15","1905","1905-12-08","863"
"C2004A05102","58","1996","1996-11-20","466"
"C2013A00096","96","2013","2013-06-28","2408"
"C2004A05333","22","1998","1998-04-17","864"
"C1945A00032","32","1945","1945-09-24","520"
"C2004A04702","26","1994","1994-02-25","521"
"C2004A03386","145","1986","1986-12-11","7233"
"C1972A00121","121","1972","1972-11-02","436"
"C2004A05289","195","1997","1997-12-08","4497"
"C2004A03596","3","1988","1988-03-09","7234"
"C2004A03872","124","1989","1989-09-21","437"
"C2006A00053","53","2006","2006-06-15","2413"
"C2006A00146","146","2006","2006-12-06","2414"
"C2004A04667","112","1993","1993-12-24","4509"
"C1958A00041","41","1958","1958-09-02","745"
"C1958A00069","69","1958","1958-10-10","2416"
"C2004A03776","28","1989","1989-05-22","124"
"C2004A01430","120","1975","1975-11-11","4521"
"C2004A03656","63","1988","1988-06-15","747"
"C1952A00100","100","1952","1952-11-18","7235"
"C1959A00002","2","1959","1959-01-21","748"
"C2004A04264","189","1991","1991-12-11","4532"
"C2004A05317","1","1998","1998-03-24","2425"
"C1970A00017","17","1970","1970-06-12","4534"
"C2011A00017","17","2011","2011-04-12","1605"
"C2004A04863","7","1995","1995-03-15","125"
"C2011A00131","131","2011","2011-11-18","1614"
"C2011A00153","153","2011","2011-12-04","1615"
"C2011A00154","154","2011","2011-12-04","1616"
"C2011A00132","132","2011","2011-11-18","2443"
"C2012A00104","104","2012","2012-07-22","1745"
"C2011A00141","141","2011","2011-11-29","2449"
"C2011A00150","150","2011","2011-12-04","2450"
"C2012A00084","84","2012","2012-06-28","2451"
"C2014A00083","83","2014","2014-07-17","1893"
"C2011A00163","163","2011","2011-12-04","1621"
"C2011A00159","159","2011","2011-12-04","2452"
"C2011A00160","160","2011","2011-12-04","1618"
"C2011A00143","143","2011","2011-11-29","1622"
"C2008A00156","156","2008","2008-12-18","1544"
"C1949A00081","81","1949","1949-10-28","862"
"C1946A00040","40","1946","1946-08-15","4544"
"C2004A04351","60","1992","1992-06-26","365"
"C2009A00127","127","2009","2009-12-10","2455"
"C2004A04353","62","1992","1992-06-26","367"
"C2004A04352","61","1992","1992-06-26","366"
"C2004A01773","135","1977","1977-11-10","640"
"C2004A04310","19","1992","1992-04-10","4564"
"C2012A00055","55","2012","2012-06-21","1726"
"C2004A02277","76","1980","1980-05-29","126"
"C2004A02276","75","1980","1980-05-29","128"
"C1949A00030","30","1949","1949-07-12","308"
"C1955A00034","34","1955","1955-06-16","750"
"C1914A00012","12","1914","1914-10-29","137"
"C1963A00064","64","1963","1963-10-28","4596"
"C2004A05048","28","1996","1996-07-08","4602"
"C2004A00331","49","1998","1998-06-29","2485"
"C2004A00364","96","1998","1998-07-23","4604"
"C2004A00792","22","2001","2001-04-06","2486"
"C2004A02027","17","1979","1979-03-22","4606"
"C2004A00605","13","2000","2000-03-31","138"
"C2004A04214","139","1991","1991-09-27","139"
"C2004A01649","11","1977","1977-02-28","140"
"C2004A02499","122","1981","1981-09-17","141"
"C2004A01812","13","1978","1978-04-14","142"
"C1972A00101","101","1972","1972-10-27","4608"
"C2004A03774","26","1989","1989-05-15","143"
"C2004A01646","8","1977","1977-02-28","144"
"C2004A04643","88","1993","1993-11-30","473"
"C1963A00067","67","1963","1963-10-30","7236"
"C1965A00095","95","1965","1965-12-10","888"
"C2004A00263","41","1975","1975-05-27","4622"
"C1901A00006","6","1901","1901-10-03","1144"
"C2004A03077","38","1985","1985-05-29","153"
"C2004A00937","161","2001","2001-10-01","2568"
"C2004A00222","166","1974","1974-12-17","23"
"C2004A01021","84","2002","2002-10-10","2569"
"C2004A01117","32","2003","2003-04-15","1177"
"C2004A01689","51","1977","1977-06-07","4674"
"C2004A01690","52","1977","1977-06-07","4676"
"C2004A03300","59","1986","1986-06-24","27"
"C2004A03295","54","1986","1986-06-24","28"
"C1924A00038","38","1924","1924-10-20","7237"
"C2004A00004","100","1973","1973-09-18","160"
"C1969A00025","25","1969","1969-06-04","4719"
"C1903A00020","20","1903","1903-10-22","2575"
"C2004A00494","88","1999","1999-07-08","893"
"C1957A00097","97","1957","1957-12-13","4772"
"C1957A00098","98","1957","1957-12-13","4779"
"C2004A01897","98","1978","1978-08-24","525"
"C1967A00016","16","1967","1967-05-12","526"
"C2004A02830","113","1983","1983-12-14","164"
"C2004A04426","135","1992","1992-11-05","165"
"C2009A00070","70","2009","2009-07-08","2618"
